MachineID,ReadingDate,Temperature,Vibration,Pressure,RuntimeHours,MaintenanceDaysAgo,ProductLine,FailureFlag
MC-119,2025-03-07 05:00,67.09,2.15,70.0,4593.2,119,Line A,False
MC-001,2025-06-28 16:00,63.28,4.53,100.1,814.9,102,Line A,False
MC-040,2025-02-16 12:00,70.86,3.78,90.27,922.2,222,Line D,False
MC-139,2025-04-11 22:00,55.07,1.27,86.06,3177.8,215,Line B,False
MC-049,2025-06-04 17:00,83.64,1.52,97.66,2319.1,232,Line A,False
MC-061,2025-01-28 16:00,73.77,4.3,115.4,3160.4,149,Line B,False
MC-138,2025-04-04 17:00,74.32,3.7,121.28,391.9,3,Line C,False
MC-122,2025-06-19 13:00,55.35,3.47,86.35,1497.9,29,Line B,False
MC-143,2025-04-27 09:00,59.06,2.38,109.43,590.3,59,Line C,False
MC-005,2025-06-29 23:00,62.8,4.43,95.26,247.8,120,Line B,False
MC-050,2025-04-08 11:00,90.88,2.53,106.37,1231.7,206,Line A,True
MC-081,2025-04-17 19:00,76.56,4.03,82.08,2837.7,174,Line A,False
MC-115,2025-05-23 19:00,79.28,2.83,103.41,727.7,6,Line D,False
MC-097,2025-03-06 18:00,64.74,4.37,99.68,2525.7,178,Line B,True
MC-041,2025-06-03 03:00,81.39,2.79,87.96,1310.9,60,Line B,False
MC-056,2025-05-11 22:00,69.6,4.65,88.43,4141.8,81,Line D,False
MC-057,2025-06-22 14:00,71.05,3.81,98.72,4138.8,179,Line D,False
MC-130,2025-02-07 11:00,76.21,2.93,92.74,4854.1,106,Line B,False
MC-118,2025-03-22 06:00,85.11,2.21,99.54,335.8,39,Line A,False
MC-088,2025-06-28 10:00,77.89,3.31,102.85,897.4,235,Line A,False
MC-145,2025-02-05 11:00,92.54,2.39,65.87,4606.2,235,Line D,False
MC-140,2025-02-07 07:00,90.96,4.38,108.88,4364.7,80,Line D,False
MC-068,2025-03-28 16:00,84.97,1.84,88.74,2840.3,227,Line B,False
MC-086,2025-01-31 18:00,74.02,1.72,93.24,4571.7,158,Line C,False
MC-061,2025-04-28 00:00,87.93,3.58,121.33,4113.1,113,Line D,False
MC-146,2025-06-15 06:00,61.47,2.78,124.2,1732.2,193,Line A,False
MC-021,2025-05-09 04:00,51.85,2.41,85.86,3656.3,179,Line C,False
MC-115,2025-01-12 06:00,77.89,3.3,79.81,1081.0,101,Line C,False
MC-053,2025-04-16 20:00,84.83,3.16,82.34,923.9,200,Line B,False
MC-025,2025-06-22 15:00,59.92,1.73,102.83,1809.9,167,Line C,False
MC-124,2025-01-09 11:00,60.99,4.12,96.03,3890.9,234,Line B,False
MC-027,2025-03-15 23:00,79.24,2.5,94.28,1333.1,70,Line C,False
MC-087,2025-05-07 11:00,74.08,2.16,78.09,13.9,87,Line D,False
MC-150,2025-06-02 10:00,73.19,4.03,95.55,249.7,151,Line A,False
MC-117,2025-04-17 09:00,77.4,2.6,96.57,235.8,66,Line B,False
MC-112,2025-01-05 21:00,85.22,3.89,108.22,507.9,239,Line A,False
MC-012,2025-04-19 03:00,66.3,3.42,88.16,3820.1,168,Line D,False
MC-109,2025-03-04 22:00,69.03,2.97,128.46,1453.6,41,Line C,True
MC-067,2025-02-23 02:00,74.43,4.24,105.35,4534.9,200,Line C,False
MC-086,2025-06-15 02:00,65.3,3.83,76.94,1838.3,165,Line D,False
MC-035,2025-06-14 21:00,58.62,3.22,96.36,3166.1,231,Line D,False
MC-007,2025-02-02 08:00,75.85,2.7,64.53,3944.6,67,Line A,False
MC-028,2025-05-03 06:00,49.98,4.19,114.17,22.0,41,Line C,False
MC-130,2025-04-19 04:00,68.33,3.21,96.03,4449.0,33,Line D,False
MC-083,2025-02-18 09:00,68.33,3.5,119.0,3332.5,50,Line C,False
MC-010,2025-06-02 10:00,70.04,4.49,103.72,4847.1,231,Line D,False
MC-093,2025-04-10 12:00,54.33,4.0,92.86,1806.1,86,Line C,False
MC-116,2025-02-11 21:00,67.35,1.94,99.0,3382.1,211,Line C,False
MC-078,2025-05-11 16:00,70.3,3.61,97.49,1596.1,135,Line C,False
MC-010,2025-02-20 17:00,73.48,4.03,98.61,2137.8,88,Line D,False
MC-080,2025-05-25 08:00,71.56,0.38,106.77,4819.2,175,Line B,True
MC-137,2025-04-29 15:00,73.83,2.94,79.8,2599.8,39,Line C,False
MC-083,2025-01-02 03:00,63.42,3.48,114.11,683.7,1,Line B,False
MC-090,2025-06-16 08:00,62.43,2.94,89.31,1058.6,189,Line C,False
MC-109,2025-02-13 15:00,61.14,3.17,88.63,618.8,63,Line D,False
MC-020,2025-06-02 07:00,72.98,4.14,97.35,3597.9,201,Line A,True
MC-045,2025-02-24 07:00,85.93,2.92,79.35,1545.7,201,Line D,False
MC-147,2025-03-23 04:00,47.64,5.66,84.3,1047.2,103,Line C,True
MC-131,2025-06-12 04:00,85.61,3.02,112.11,4871.9,45,Line C,True
MC-063,2025-03-20 06:00,88.57,2.64,120.62,837.2,126,Line D,False
MC-090,2025-01-24 14:00,48.64,1.94,143.04,3737.5,54,Line B,False
MC-017,2025-05-05 05:00,84.41,1.81,147.02,4941.8,25,Line B,False
MC-035,2025-05-15 21:00,77.02,2.25,75.58,4672.9,49,Line A,False
MC-113,2025-05-24 03:00,75.95,2.69,109.52,1258.7,12,Line A,False
MC-143,2025-01-16 05:00,77.69,3.26,83.03,3376.5,161,Line A,False
MC-077,2025-05-08 20:00,54.7,3.71,77.92,2553.8,31,Line B,True
MC-124,2025-06-24 01:00,69.23,3.55,113.14,3479.7,80,Line B,False
MC-114,2025-02-14 01:00,58.33,4.13,84.01,4713.0,49,Line D,False
MC-092,2025-03-08 21:00,73.91,3.74,108.55,4027.4,0,Line A,False
MC-122,2025-01-28 12:00,39.96,3.27,121.14,4711.0,123,Line D,False
MC-077,2025-06-14 06:00,77.36,2.8,76.61,453.6,219,Line A,False
MC-019,2025-01-19 23:00,77.78,5.61,105.67,23.8,219,Line D,False
MC-135,2025-06-23 03:00,76.5,3.52,102.86,2140.3,233,Line A,False
MC-144,2025-06-23 01:00,52.44,3.24,112.77,17.1,88,Line D,False
MC-083,2025-01-24 16:00,71.4,2.48,107.0,4256.9,109,Line A,False
MC-054,2025-06-25 13:00,63.64,5.44,106.81,3021.6,68,Line D,False
MC-069,2025-05-13 09:00,70.97,3.76,92.06,3911.9,166,Line D,True
MC-084,2025-03-29 21:00,55.4,3.97,94.62,4933.7,84,Line D,False
MC-146,2025-01-11 04:00,75.17,2.88,102.92,2543.5,139,Line D,False
MC-081,2025-05-04 08:00,51.19,2.08,93.38,636.0,189,Line D,False
MC-064,2025-04-06 12:00,86.91,3.45,110.88,4427.6,70,Line C,True
MC-050,2025-02-22 03:00,70.07,3.08,83.76,3495.5,178,Line C,False
MC-117,2025-04-01 13:00,75.14,3.29,119.9,2658.1,207,Line D,False
MC-066,2025-01-30 18:00,80.24,3.51,122.03,4246.9,76,Line C,False
MC-008,2025-04-02 03:00,73.43,2.48,87.69,3949.4,190,Line C,False
MC-120,2025-03-15 16:00,85.02,2.27,107.42,2562.7,187,Line A,False
MC-096,2025-05-01 17:00,74.56,2.36,98.15,1984.1,64,Line B,False
MC-059,2025-06-04 19:00,89.54,3.76,95.5,4876.4,18,Line C,False
MC-145,2025-06-11 14:00,68.25,3.2,127.33,2555.3,54,Line D,True
MC-111,2025-03-29 04:00,60.9,2.52,90.4,1123.9,143,Line A,False
MC-149,2025-04-07 02:00,75.71,4.76,99.19,2192.5,17,Line A,False
MC-048,2025-06-06 19:00,80.46,3.29,90.55,4683.4,23,Line C,False
MC-089,2025-01-05 00:00,62.18,1.91,101.38,4000.9,28,Line D,False
MC-002,2025-06-10 04:00,60.86,4.61,124.44,4333.2,32,Line A,False
MC-117,2025-05-08 02:00,50.07,1.68,62.2,4284.7,37,Line B,False
MC-092,2025-06-11 23:00,81.46,2.52,124.37,4860.3,158,Line A,True
MC-025,2025-02-06 16:00,76.83,2.92,127.55,2058.9,239,Line D,False
MC-107,2025-05-24 10:00,58.72,2.57,74.71,262.0,187,Line D,True
MC-065,2025-01-30 22:00,62.71,2.92,135.85,2577.6,125,Line C,False
MC-026,2025-06-16 05:00,72.48,1.97,128.41,272.1,217,Line B,False
MC-127,2025-06-03 14:00,73.36,3.21,131.97,378.4,220,Line C,False
MC-032,2025-05-23 02:00,87.28,2.99,119.04,1054.3,158,Line D,False
MC-019,2025-01-27 08:00,75.67,2.97,74.6,4580.9,23,Line C,False
MC-074,2025-02-21 01:00,73.45,4.25,91.65,1560.5,49,Line A,False
MC-122,2025-03-04 10:00,56.93,3.24,55.65,3775.6,110,Line A,False
MC-033,2025-06-18 23:00,65.45,3.24,102.17,2377.5,125,Line A,False
MC-115,2025-04-03 20:00,84.44,2.52,108.95,930.7,198,Line B,False
MC-110,2025-05-15 13:00,60.39,3.47,121.51,1611.3,182,Line C,True
MC-030,2025-06-12 13:00,78.35,3.29,84.51,3788.8,129,Line C,False
MC-094,2025-06-21 18:00,69.35,3.95,91.54,1261.7,167,Line C,False
MC-125,2025-05-14 03:00,69.82,1.33,89.36,2538.5,159,Line B,False
MC-017,2025-03-20 06:00,59.1,2.78,73.37,4726.3,7,Line B,False
MC-133,2025-06-12 06:00,67.85,1.73,121.0,1496.9,103,Line D,False
MC-055,2025-05-11 00:00,70.38,2.16,107.05,2952.1,197,Line B,False
MC-128,2025-03-09 20:00,54.12,3.05,98.63,1157.0,45,Line A,False
MC-071,2025-01-04 14:00,45.99,3.9,113.24,421.7,173,Line C,False
MC-125,2025-04-04 07:00,68.74,3.84,113.82,1696.8,74,Line B,False
MC-017,2025-05-12 04:00,61.72,3.72,114.83,1378.8,199,Line C,False
MC-020,2025-05-22 15:00,68.93,2.61,95.17,1391.2,233,Line C,False
MC-084,2025-05-08 08:00,62.04,2.93,94.61,4517.8,151,Line B,True
MC-062,2025-02-06 18:00,70.17,2.19,76.53,3785.2,53,Line D,False
MC-003,2025-02-03 04:00,63.41,3.25,93.05,810.0,133,Line A,False
MC-024,2025-03-23 03:00,53.19,1.89,107.42,3595.5,162,Line C,True
MC-105,2025-01-31 00:00,74.5,3.44,93.49,717.2,226,Line A,False
MC-080,2025-02-24 16:00,56.86,5.71,126.58,4799.7,132,Line B,True
MC-016,2025-03-01 08:00,82.55,4.7,90.28,4318.4,105,Line A,False
MC-051,2025-06-24 12:00,70.25,3.19,130.52,2123.0,221,Line C,False
MC-077,2025-03-14 16:00,87.99,2.64,109.13,1220.4,188,Line B,False
MC-012,2025-01-21 09:00,90.78,1.74,116.93,4972.1,146,Line A,True
MC-118,2025-05-29 21:00,44.7,4.56,61.49,4009.4,15,Line C,False
MC-036,2025-01-31 23:00,57.04,2.36,89.55,2301.2,91,Line C,False
MC-027,2025-05-01 13:00,68.15,1.53,115.22,1179.1,99,Line C,False
MC-136,2025-04-28 16:00,75.82,2.75,134.29,4722.2,173,Line A,False
MC-045,2025-02-10 03:00,87.08,2.83,169.23,18.9,90,Line C,False
MC-150,2025-05-07 17:00,86.02,5.47,111.59,1574.2,98,Line D,True
MC-073,2025-01-28 12:00,66.53,1.43,80.29,2646.6,68,Line B,False
MC-061,2025-02-21 06:00,67.3,2.85,103.21,1990.3,154,Line C,False
MC-074,2025-01-07 19:00,65.45,4.14,85.19,2699.1,132,Line A,False
MC-015,2025-05-07 06:00,60.58,2.3,101.38,3124.1,42,Line B,False
MC-137,2025-02-20 04:00,53.29,2.81,131.7,3865.1,87,Line A,True
MC-048,2025-05-15 01:00,66.21,2.18,122.74,4377.5,209,Line B,False
MC-036,2025-03-20 07:00,74.48,6.09,94.22,3829.7,56,Line B,False
MC-092,2025-03-10 02:00,85.18,3.43,76.62,698.8,202,Line B,True
MC-084,2025-04-06 14:00,66.04,3.71,94.33,2028.4,78,Line B,False
MC-025,2025-06-22 23:00,69.02,3.93,66.57,3323.1,65,Line B,False
MC-060,2025-06-28 10:00,84.26,1.69,101.27,2111.6,123,Line C,False
MC-115,2025-02-21 05:00,76.61,3.31,109.3,1638.4,95,Line B,False
MC-110,2025-02-03 08:00,71.56,2.74,83.46,4992.6,238,Line A,False
MC-070,2025-04-25 17:00,59.23,2.03,72.65,1320.1,76,Line A,True
MC-095,2025-04-06 05:00,76.12,5.16,128.87,4549.2,19,Line A,False
MC-030,2025-02-15 04:00,75.46,0.54,101.76,307.2,71,Line A,False
MC-055,2025-02-04 06:00,70.13,3.88,166.77,944.5,34,Line C,False
MC-096,2025-02-10 18:00,71.39,2.57,93.93,4266.7,7,Line C,False
MC-140,2025-03-14 11:00,54.79,2.56,96.9,618.5,29,Line C,False
MC-025,2025-03-09 06:00,63.61,4.42,117.38,4505.7,125,Line C,False
MC-089,2025-05-20 17:00,98.01,3.17,87.6,2355.2,200,Line A,False
MC-105,2025-06-16 14:00,77.13,3.23,137.53,1759.0,41,Line B,False
MC-056,2025-05-30 11:00,75.52,2.91,83.84,1283.8,174,Line D,False
MC-110,2025-02-18 16:00,82.77,2.44,100.57,4658.9,58,Line D,False
MC-014,2025-02-06 14:00,70.0,2.55,121.18,4388.0,134,Line A,False
MC-114,2025-05-28 06:00,78.47,3.12,111.81,4788.5,43,Line C,False
MC-101,2025-04-29 11:00,80.33,3.12,118.33,4843.1,238,Line A,False
MC-095,2025-06-21 16:00,93.84,3.08,80.76,4392.3,39,Line D,False
MC-095,2025-05-27 16:00,68.12,2.32,101.47,4643.8,161,Line C,False
MC-042,2025-04-30 19:00,82.19,1.3,119.67,2285.5,228,Line C,False
MC-066,2025-04-12 03:00,69.71,1.42,110.23,3074.0,175,Line B,True
MC-067,2025-03-01 18:00,61.63,1.39,104.74,4221.2,153,Line C,True
MC-098,2025-06-20 06:00,76.38,2.43,142.74,544.4,101,Line D,False
MC-107,2025-01-18 01:00,93.71,3.75,118.6,4232.6,31,Line D,False
MC-006,2025-01-06 05:00,64.52,3.57,86.06,4374.2,40,Line A,False
MC-097,2025-03-07 23:00,71.89,5.71,107.63,544.1,220,Line B,False
MC-067,2025-03-11 11:00,78.74,1.89,112.25,958.8,151,Line C,False
MC-097,2025-02-26 08:00,75.19,4.33,112.24,3088.8,182,Line C,False
MC-083,2025-03-11 19:00,85.4,3.59,110.88,835.3,188,Line C,True
MC-014,2025-02-06 08:00,65.09,1.66,126.11,383.5,63,Line A,False
MC-034,2025-01-26 09:00,60.8,3.88,118.6,1469.9,94,Line C,False
MC-017,2025-05-04 23:00,83.26,3.33,106.84,2122.8,165,Line D,False
MC-093,2025-05-06 11:00,73.42,3.49,85.17,3471.7,151,Line C,False
MC-124,2025-01-18 09:00,64.36,2.68,65.52,1826.6,176,Line D,False
MC-020,2025-03-19 21:00,94.7,3.23,117.59,3062.1,1,Line A,False
MC-054,2025-06-13 16:00,72.23,5.31,92.98,505.7,214,Line D,True
MC-127,2025-05-18 20:00,80.97,1.7,110.45,4774.3,18,Line D,False
MC-025,2025-05-26 02:00,71.85,3.65,108.75,1662.1,112,Line D,False
MC-019,2025-05-14 11:00,68.25,3.93,88.75,3461.1,205,Line D,False
MC-124,2025-04-18 11:00,59.95,4.15,120.32,3310.5,164,Line D,True
MC-148,2025-03-30 18:00,79.25,4.52,110.92,90.8,86,Line B,False
MC-025,2025-06-02 07:00,71.16,1.48,91.82,1435.9,218,Line A,False
MC-101,2025-06-20 08:00,69.45,5.28,98.44,72.1,207,Line D,True
MC-013,2025-02-24 23:00,73.36,3.18,102.23,1080.7,179,Line B,False
MC-009,2025-02-21 05:00,73.63,2.55,84.47,3779.8,222,Line C,False
MC-027,2025-04-29 16:00,71.5,3.7,131.66,2142.5,26,Line D,False
MC-123,2025-02-26 05:00,71.47,3.12,110.22,2130.8,83,Line B,False
MC-132,2025-01-30 13:00,72.36,3.91,56.29,206.7,40,Line C,False
MC-075,2025-02-18 03:00,80.74,1.8,125.96,4848.8,198,Line D,True
MC-149,2025-05-24 04:00,74.59,4.28,80.62,2083.3,174,Line C,False
MC-094,2025-02-28 19:00,53.06,5.02,77.06,1615.4,1,Line A,False
MC-006,2025-04-02 12:00,70.65,5.01,109.55,2149.0,17,Line C,True
MC-035,2025-05-14 18:00,75.86,3.62,98.96,2130.7,93,Line A,False
MC-140,2025-05-10 01:00,82.42,2.86,81.93,4727.5,21,Line A,False
MC-017,2025-02-11 02:00,72.04,3.97,103.38,965.4,233,Line A,False
MC-058,2025-06-08 04:00,87.58,2.24,94.51,4690.9,170,Line A,False
MC-073,2025-02-09 18:00,55.62,2.15,129.62,67.4,119,Line D,False
MC-031,2025-05-21 08:00,66.3,2.7,81.16,3844.7,130,Line A,False
MC-064,2025-06-27 06:00,77.41,3.95,75.22,4587.9,29,Line D,False
MC-058,2025-03-24 16:00,52.44,4.99,116.54,1036.4,230,Line B,False
MC-139,2025-04-02 02:00,64.12,2.7,96.7,2257.1,134,Line B,False
MC-004,2025-05-20 20:00,69.69,3.97,131.49,3356.7,114,Line D,False
MC-087,2025-05-17 22:00,70.35,3.33,105.31,3541.9,181,Line C,False
MC-069,2025-01-10 23:00,83.42,3.99,95.86,4947.8,46,Line C,False
MC-123,2025-04-16 15:00,78.59,3.33,108.06,300.2,222,Line B,False
MC-055,2025-06-16 11:00,68.58,2.66,92.42,3188.1,90,Line C,False
MC-101,2025-04-08 18:00,53.03,3.68,121.47,4738.6,173,Line A,False
MC-099,2025-03-07 18:00,65.37,2.57,122.57,3228.8,125,Line D,False
MC-115,2025-04-19 18:00,76.19,2.52,80.09,2524.9,136,Line C,False
MC-139,2025-03-21 12:00,73.87,2.68,83.39,4195.6,79,Line C,False
MC-045,2025-02-05 08:00,72.1,2.62,86.16,624.5,170,Line B,False
MC-074,2025-01-06 15:00,82.3,2.15,73.17,196.7,234,Line A,False
MC-061,2025-01-20 15:00,82.51,2.15,73.28,1910.1,23,Line D,False
MC-082,2025-05-01 16:00,77.8,2.54,90.17,1100.1,27,Line A,False
MC-110,2025-03-04 19:00,91.84,5.09,90.56,2029.1,177,Line A,True
MC-069,2025-03-30 04:00,56.37,5.12,81.81,4836.5,28,Line C,False
MC-028,2025-04-17 17:00,68.07,1.69,64.21,3381.8,166,Line A,False
MC-091,2025-06-19 17:00,56.6,3.1,89.76,3095.3,204,Line A,False
MC-148,2025-02-07 06:00,82.38,2.05,86.13,4633.2,87,Line D,False
MC-009,2025-04-14 02:00,71.94,4.33,117.18,219.4,56,Line D,False
MC-037,2025-03-25 00:00,66.51,3.05,90.21,4518.6,56,Line C,False
MC-128,2025-04-12 21:00,71.81,2.73,97.95,1610.0,65,Line A,False
MC-021,2025-02-05 23:00,56.77,3.7,104.09,3751.7,174,Line A,True
MC-087,2025-04-19 22:00,91.11,4.0,99.39,337.1,232,Line B,True
MC-100,2025-01-08 19:00,84.06,2.86,101.14,4894.2,23,Line C,False
MC-090,2025-01-21 04:00,47.0,3.57,99.12,653.4,23,Line C,False
MC-094,2025-03-19 01:00,79.63,1.78,103.71,507.4,8,Line B,False
MC-124,2025-03-10 04:00,70.88,2.87,115.17,2296.0,32,Line B,False
MC-006,2025-01-14 11:00,73.51,2.87,148.68,526.4,173,Line B,False
MC-060,2025-03-02 14:00,82.16,3.24,126.97,2444.6,215,Line C,False
MC-138,2025-04-30 05:00,66.64,3.74,71.8,3458.8,103,Line A,False
MC-003,2025-05-31 15:00,86.8,3.42,110.58,1781.8,75,Line B,False
MC-130,2025-02-09 01:00,62.82,2.84,61.48,3535.2,23,Line B,False
MC-103,2025-02-09 00:00,66.2,2.22,118.29,760.0,36,Line D,False
MC-066,2025-02-19 23:00,80.19,4.95,93.48,2509.6,190,Line A,False
MC-089,2025-01-29 10:00,80.71,3.34,101.57,355.0,0,Line A,False
MC-067,2025-02-11 07:00,53.84,3.37,93.06,1043.0,76,Line B,False
MC-121,2025-04-18 06:00,76.17,4.51,104.39,4621.0,154,Line A,True
MC-125,2025-04-15 02:00,80.41,3.92,87.29,4309.2,190,Line B,True
MC-122,2025-04-10 22:00,73.96,3.62,79.15,3056.0,171,Line C,False
MC-024,2025-01-21 09:00,60.3,2.43,80.03,2837.7,90,Line D,False
MC-087,2025-03-13 09:00,77.3,5.05,120.99,4805.6,147,Line A,False
MC-142,2025-01-21 08:00,51.22,3.16,91.58,1977.7,181,Line D,False
MC-084,2025-05-03 10:00,69.51,4.12,108.08,4495.7,158,Line C,False
MC-017,2025-01-31 01:00,67.65,2.4,110.56,2586.9,220,Line A,True
MC-062,2025-02-11 22:00,61.07,3.53,135.2,4910.7,85,Line D,False
MC-102,2025-01-26 05:00,72.65,1.71,107.84,2582.3,162,Line D,False
MC-015,2025-02-21 04:00,69.29,2.89,89.8,1407.5,167,Line B,False
MC-053,2025-06-10 14:00,83.52,1.97,104.13,1814.2,80,Line D,False
MC-031,2025-06-18 06:00,55.26,4.3,95.09,3491.2,178,Line A,False
MC-037,2025-03-13 08:00,77.34,1.93,78.63,1890.7,120,Line D,False
MC-083,2025-02-09 01:00,68.77,2.61,111.19,2763.0,226,Line A,False
MC-094,2025-03-05 09:00,92.61,3.45,99.97,959.2,84,Line C,False
MC-122,2025-01-17 06:00,50.05,2.17,93.84,2588.6,10,Line D,False
MC-137,2025-03-15 11:00,63.94,2.39,66.46,1116.6,218,Line D,True
MC-060,2025-04-10 05:00,68.08,4.18,82.9,4264.3,112,Line C,False
MC-007,2025-05-28 05:00,56.96,3.64,57.25,752.9,96,Line B,False
MC-117,2025-03-06 08:00,69.65,3.86,75.94,4036.2,61,Line A,False
MC-092,2025-01-14 22:00,81.19,5.29,108.18,2703.1,220,Line B,True
MC-064,2025-04-08 09:00,74.0,3.05,104.88,3941.6,7,Line C,False
MC-027,2025-02-23 15:00,78.84,3.84,95.41,1698.4,51,Line C,False
MC-136,2025-02-07 01:00,68.42,1.35,97.55,4524.4,114,Line D,False
MC-138,2025-03-14 00:00,68.3,4.03,80.49,3790.3,94,Line B,False
MC-149,2025-06-28 08:00,50.98,3.41,93.23,4055.3,54,Line A,False
MC-008,2025-04-15 19:00,65.41,2.89,115.1,4450.0,116,Line C,False
MC-083,2025-04-05 22:00,77.31,3.79,116.08,1340.5,233,Line B,False
MC-071,2025-03-06 18:00,70.87,3.45,97.5,130.0,69,Line C,False
MC-065,2025-03-29 03:00,91.09,3.89,74.4,3772.0,138,Line B,True
MC-046,2025-02-11 03:00,73.87,5.41,78.39,694.3,99,Line A,False
MC-128,2025-03-25 13:00,91.49,3.48,113.97,939.4,176,Line D,True
MC-080,2025-02-22 13:00,69.7,3.22,122.79,4089.4,37,Line D,False
MC-133,2025-01-05 03:00,72.16,3.91,77.02,940.5,88,Line B,False
MC-036,2025-02-23 06:00,72.12,4.17,93.53,4243.2,53,Line B,False
MC-058,2025-01-23 00:00,71.88,2.46,76.1,2693.4,67,Line B,False
MC-079,2025-06-14 03:00,70.99,2.27,111.51,3864.4,71,Line C,False
MC-100,2025-06-01 10:00,71.95,5.73,119.42,4405.6,237,Line B,False
MC-128,2025-06-13 08:00,71.68,3.47,107.6,3269.6,23,Line D,True
MC-130,2025-03-27 08:00,88.52,3.86,112.86,4019.6,139,Line B,False
MC-124,2025-02-13 21:00,54.82,3.1,106.63,2489.1,44,Line C,False
MC-087,2025-04-05 12:00,55.91,2.76,130.11,3634.8,13,Line D,False
MC-038,2025-05-22 18:00,82.23,3.4,61.24,2111.7,137,Line C,False
MC-088,2025-06-08 19:00,80.4,3.47,94.8,4084.7,128,Line C,False
MC-049,2025-01-02 04:00,62.49,3.2,69.38,2940.6,77,Line C,False
MC-080,2025-06-17 15:00,70.62,5.37,99.71,1002.9,190,Line D,True
MC-093,2025-04-01 08:00,64.01,2.64,113.91,2075.5,157,Line C,False
MC-111,2025-01-12 05:00,56.82,1.86,124.45,145.5,13,Line C,False
MC-113,2025-02-16 15:00,75.79,0.54,94.79,2154.3,226,Line C,False
MC-023,2025-05-11 18:00,69.8,2.63,107.74,4670.2,236,Line C,True
MC-129,2025-04-01 09:00,76.15,3.23,75.7,2900.3,76,Line C,False
MC-038,2025-03-16 22:00,72.84,1.56,79.03,3402.3,162,Line D,False
MC-142,2025-02-09 13:00,110.84,5.18,100.47,145.1,111,Line C,True
MC-113,2025-01-10 05:00,83.82,3.48,119.84,4064.2,160,Line D,False
MC-044,2025-06-29 13:00,81.94,1.99,94.54,4470.8,120,Line A,False
MC-136,2025-02-21 01:00,92.46,3.77,112.79,4545.6,40,Line B,False
MC-009,2025-03-03 14:00,72.39,3.4,112.85,576.8,110,Line B,False
MC-081,2025-04-03 11:00,89.59,3.42,100.07,3914.1,223,Line B,False
MC-137,2025-01-10 01:00,75.55,4.42,93.93,2437.9,238,Line A,False
MC-056,2025-03-13 22:00,73.54,3.55,117.06,2066.9,47,Line B,False
MC-015,2025-01-18 16:00,84.45,2.86,113.66,4680.9,48,Line C,False
MC-071,2025-01-21 09:00,66.88,4.97,112.85,863.6,2,Line B,False
MC-118,2025-06-22 18:00,76.63,2.45,102.06,3584.5,26,Line D,False
MC-128,2025-06-22 00:00,61.05,3.59,69.9,3867.2,133,Line C,False
MC-025,2025-04-28 06:00,93.47,1.93,121.43,141.2,198,Line D,False
MC-097,2025-05-06 01:00,86.41,3.04,124.99,642.3,98,Line C,False
MC-119,2025-03-02 10:00,60.39,4.44,118.59,2936.7,53,Line B,False
MC-055,2025-01-28 08:00,57.15,5.11,105.02,2664.1,204,Line C,False
MC-095,2025-06-16 10:00,88.83,2.64,103.35,4662.0,29,Line A,False
MC-074,2025-02-10 19:00,41.6,4.47,71.09,1328.3,220,Line A,True
MC-103,2025-05-13 13:00,94.63,3.31,110.89,4684.6,236,Line C,True
MC-053,2025-05-18 19:00,73.22,2.68,109.77,531.0,152,Line A,False
MC-058,2025-01-18 22:00,72.53,3.49,106.16,3984.9,124,Line D,False
MC-084,2025-05-12 22:00,68.91,3.84,122.09,2050.8,223,Line C,True
MC-116,2025-02-17 14:00,71.32,1.61,62.95,19.0,127,Line B,False
MC-100,2025-04-06 15:00,82.39,3.21,107.71,2380.1,219,Line D,False
MC-083,2025-05-24 20:00,65.18,3.85,120.9,52.5,224,Line C,False
MC-150,2025-05-25 00:00,75.8,1.91,89.98,4496.4,236,Line B,True
MC-010,2025-04-18 09:00,83.91,3.06,69.18,496.2,173,Line A,True
MC-077,2025-02-23 00:00,63.07,0.21,82.38,4658.2,18,Line D,False
MC-024,2025-01-04 18:00,77.78,2.48,128.91,2472.7,150,Line B,False
MC-042,2025-02-19 23:00,66.77,0.95,107.85,2648.5,136,Line A,False
MC-101,2025-04-28 03:00,88.58,1.92,92.03,4827.0,41,Line B,False
MC-001,2025-03-13 02:00,61.04,1.54,127.04,2159.7,70,Line D,False
MC-007,2025-02-16 19:00,86.54,3.36,68.54,3047.0,86,Line D,False
MC-143,2025-04-22 20:00,68.02,3.42,99.59,2839.2,30,Line C,False
MC-147,2025-04-29 04:00,79.65,2.84,56.81,3849.0,226,Line A,False
MC-135,2025-02-05 00:00,54.95,2.91,73.31,908.9,8,Line A,False
MC-100,2025-01-28 14:00,58.57,4.95,96.25,1910.2,211,Line B,False
MC-037,2025-02-04 01:00,62.99,2.23,136.08,4530.2,42,Line B,False
MC-007,2025-06-20 20:00,55.26,4.87,129.66,2841.1,95,Line C,False
MC-027,2025-06-03 23:00,50.37,3.22,125.19,2167.5,84,Line A,False
MC-144,2025-03-31 19:00,82.96,3.8,88.06,3378.2,95,Line D,False
MC-031,2025-02-23 01:00,80.17,3.56,93.92,4378.5,42,Line D,False
MC-053,2025-01-17 23:00,49.63,4.24,110.42,2926.5,160,Line D,True
MC-105,2025-01-11 22:00,56.54,1.45,67.43,2707.6,151,Line D,False
MC-085,2025-06-25 23:00,93.94,4.31,98.8,4330.2,162,Line A,True
MC-011,2025-02-09 18:00,62.81,5.53,63.45,2428.0,92,Line C,False
