CampaignID,Channel,AudienceSegment,Spend,Impressions,Clicks,Conversions,CampaignMonth,Revenue
M3028,Email,Student,17883.98,233067,29061,112,2025-07,26849.91
M3029,Search,Student,11011.1,324942,22008,2822,2025-11,364471.95
M3030,Search,New Customer,21668.35,231310,7093,810,2025-06,42255.15
M3031,Email,Student,10177.88,96290,28688,1250,2025-01,65876.27
M3032,Email,Small Business,9965.24,161468,14533,813,2025-11,91579.05
M3033,Social Media,Enterprise,10778.6,417842,18753,2995,2025-04,293569.8
M3034,Social Media,Enterprise,17871.75,255467,24238,1146,2025-10,110258.82
M3035,Social Media,Returning Customer,3964.0,81243,3073,1179,2025-02,158016.45
M3036,Search,Small Business,8598.49,34665,5931,1826,2025-12,266416.15
M3037,Search,Returning Customer,6770.22,42827,19876,746,2025-12,63203.87
M3038,Email,Small Business,9760.17,407656,13007,1012,2025-01,125533.82
M3039,Email,Enterprise,22800.5,469813,2793,622,2025-12,106749.55
M3040,Email,Returning Customer,15819.95,251995,4199,2163,2025-10,325136.52
M3041,Display,Enterprise,12631.46,292316,5841,356,2025-11,69382.76
M3042,Referral,New Customer,3312.31,259783,14934,1985,2025-03,172043.81
M3043,Email,Small Business,14449.02,166246,8912,1094,2025-05,120090.79
M3044,Referral,Enterprise,19988.49,384219,27289,321,2025-07,47997.8
M3045,Social Media,Enterprise,9087.54,128931,1683,2904,2025-06,665865.1
M3046,Referral,Enterprise,22581.6,367359,12986,1026,2025-09,166924.67
M3047,Email,Student,8851.54,43267,10989,973,2025-11,87344.06
M3048,Referral,Student,4095.36,290010,3860,241,2025-11,8024.71
M3049,Social Media,Student,20710.35,280421,23015,2758,2025-11,388327.81
M3050,Display,New Customer,14183.17,66941,22872,2723,2025-04,650453.85
M3051,Email,Student,12968.23,435278,1630,321,2025-01,56203.97
M3052,Search,Student,23149.69,94922,16241,856,2025-03,103153.19
M3053,Referral,Small Business,20637.11,340282,14885,439,2025-03,18563.69
M3054,Email,Returning Customer,24819.14,238903,1524,2110,2025-10,108012.78
M3055,Search,Small Business,17322.34,381247,6804,489,2025-05,94043.14
M3056,Referral,Small Business,14532.25,217990,11063,1180,2025-05,113363.17
M3057,Referral,New Customer,13517.08,299613,17000,1648,2025-10,149770.88
M3058,Search,Small Business,8964.19,369669,13812,2866,2025-01,220510.04
M3059,Email,Small Business,4605.18,5932,14780,2975,2025-05,674963.83
M3060,Referral,Small Business,20645.68,106848,21838,1273,2025-05,119305.39
M3061,Email,Small Business,265.17,223100,4997,612,2025-03,39660.59
M3062,Search,Returning Customer,22207.63,179883,2078,1723,2025-04,185439.11
M3063,Referral,New Customer,6635.68,18858,25581,1001,2025-10,185040.31
M3064,Email,Student,6061.07,318678,6987,1343,2025-09,158755.72
M3065,Search,Enterprise,275.84,41570,15024,2560,2025-05,504702.98
M3066,Display,Small Business,9063.94,380488,1913,1271,2025-11,226810.82
M3067,Email,Enterprise,2311.32,88679,29570,1593,2025-02,167289.79
M3068,Search,New Customer,4695.1,300930,21402,1669,2025-11,370366.23
M3069,Email,Enterprise,17238.91,444799,29540,1034,2025-08,43039.73
M3070,Display,Returning Customer,10441.76,182258,28584,2688,2025-03,511828.45
M3071,Referral,Small Business,372.45,108345,7546,1268,2025-11,176582.46
M3072,Social Media,Student,7990.36,115314,12320,1799,2025-02,174724.03
M3073,Social Media,Small Business,252.61,226429,26493,2205,2025-07,257881.87
M3074,Email,Student,22888.08,147684,15784,2470,2025-08,388410.82
M3075,Search,New Customer,21525.8,438362,21592,1087,2025-12,94053.54
M3076,Email,Small Business,8896.64,420736,13833,104,2025-03,16802.08
M3077,Referral,New Customer,6087.16,339380,12977,1986,2025-11,286500.02
M3078,Email,Returning Customer,2762.27,173151,12270,301,2025-02,59591.12
M3079,Display,New Customer,17659.2,67191,24457,2402,2025-03,156997.45
M3080,Social Media,New Customer,3098.88,116509,14904,2986,2025-01,314214.23
M3081,Display,Small Business,16771.58,231707,12623,170,2025-04,23786.12
M3082,Email,New Customer,6533.0,407960,15183,65,2025-09,12264.81
M3083,Search,New Customer,18259.47,385697,14782,2249,2025-03,226259.23
M3084,Email,New Customer,9891.66,489118,6381,2120,2025-01,198791.34
M3085,Display,Student,3507.32,222498,11166,2832,2025-07,639836.31
M3086,Email,Returning Customer,7006.77,276805,18786,385,2025-01,19062.5
M3087,Search,Student,17282.46,109495,25310,241,2025-08,45459.87
M3088,Search,Returning Customer,17158.76,344950,12142,1105,2025-10,227600.79
M3089,Email,Returning Customer,14971.68,322111,27203,245,2025-09,20533.64
M3090,Email,New Customer,8148.85,35582,29646,2709,2025-02,334156.99
M3091,Search,Returning Customer,15917.91,204369,4554,1846,2025-07,262060.93
M3092,Social Media,Returning Customer,1151.01,466306,6211,2010,2025-04,398748.72
M3093,Referral,Small Business,15146.37,257364,17702,2029,2025-02,449741.68
M3094,Display,Enterprise,19553.96,218787,8220,1552,2025-02,175921.89
M3095,Social Media,Enterprise,3541.45,63362,3525,1386,2025-04,143289.69
M3096,Social Media,Small Business,20430.43,396862,23683,652,2025-10,67829.46
M3097,Search,Enterprise,22634.65,452617,26564,2806,2025-06,193590.18
M3098,Referral,Small Business,23979.65,453032,7145,1652,2025-02,61975.12
M3099,Search,Returning Customer,847.96,460597,6622,379,2025-04,85290.23
M3100,Search,Small Business,22401.11,472926,24631,501,2025-03,47688.85
M3101,Display,New Customer,1679.79,152318,1101,355,2025-01,9762.9
M3102,Social Media,Enterprise,9547.66,378740,513,2690,2025-11,155102.1
M3103,Display,Enterprise,13754.64,147012,22373,30,2025-11,7111.41
M3104,Social Media,Small Business,5620.68,181699,5665,2780,2025-01,107707.63
M3105,Search,Returning Customer,8679.96,86130,19993,2466,2025-07,445622.83
M3106,Display,Returning Customer,22710.95,22183,12169,417,2025-11,83691.38
M3107,Email,Returning Customer,4459.47,293330,12343,270,2025-08,52203.83
M3108,Display,Student,13515.97,40702,28443,2788,2025-05,278854.77
M3109,Social Media,Returning Customer,20691.91,100328,18581,1810,2025-02,305724.57
M3110,Email,Enterprise,6103.48,96374,7630,2758,2025-02,243794.35
M3111,Social Media,Student,23383.32,307630,23140,2788,2025-11,330997.48
M3112,Display,Returning Customer,24504.75,248776,4375,32,2025-08,6783.28
M3113,Display,Returning Customer,6725.5,472921,5120,157,2025-11,25353.25
M3114,Social Media,New Customer,11877.75,329058,11943,2379,2025-12,310279.12
M3115,Social Media,New Customer,379.45,91240,9150,352,2025-05,63208.73
M3116,Referral,Small Business,24022.92,127022,29352,2476,2025-09,474290.31
M3117,Social Media,Small Business,3518.67,113726,14577,2613,2025-03,612139.52
M3118,Social Media,New Customer,10752.37,228540,12194,1462,2025-09,289316.93
M3119,Search,Enterprise,16849.56,46504,19001,832,2025-10,110415.27
M3120,Display,New Customer,16298.65,213645,13394,2973,2025-07,220175.06
M3121,Search,Small Business,16348.68,158146,18418,1267,2025-07,165782.31
M3122,Search,Student,526.25,53114,12473,721,2025-06,89386.7
M3123,Display,Student,18381.16,440927,14820,1740,2025-10,278044.74
M3124,Referral,Returning Customer,18675.54,172818,27449,1010,2025-07,167382.72
M3125,Display,Returning Customer,13679.58,8959,19850,2149,2025-06,158591.22
M3126,Search,Small Business,18311.03,368509,2633,2957,2025-05,610260.14
M3127,Display,Enterprise,114.86,318501,649,551,2025-11,65013.34
M3128,Display,Enterprise,4238.74,176071,13454,749,2025-02,151396.94
M3129,Social Media,Small Business,1948.66,192628,9719,2621,2025-09,74748.67
M3130,Display,Small Business,7890.71,100301,16295,2513,2025-06,498091.54
M3131,Display,Returning Customer,5169.78,159455,17181,2322,2025-05,345031.09
M3132,Social Media,New Customer,4733.35,83250,25898,435,2025-06,52297.16
M3133,Social Media,Returning Customer,10547.33,86926,9200,271,2025-10,15471.36
M3134,Display,Student,15628.31,195058,20295,898,2025-05,201603.8
M3135,Email,New Customer,13631.07,416532,28248,324,2025-04,11970.79
M3136,Social Media,Returning Customer,20939.13,86804,6190,1431,2025-12,72377.82
M3137,Display,Small Business,9905.7,411571,28909,2121,2025-06,456763.6
M3138,Search,Enterprise,10253.07,414475,28396,2162,2025-10,389032.12
M3139,Email,Returning Customer,366.74,21413,11153,1418,2025-05,304709.74
M3140,Email,Enterprise,19029.24,138526,23623,1101,2025-12,268279.51
M3141,Email,Small Business,15095.98,288708,6961,1357,2025-06,137775.37
M3142,Search,Returning Customer,3232.5,81807,1019,2125,2025-05,439954.45
M3143,Email,Enterprise,4872.11,208064,6742,652,2025-09,21931.54
M3144,Display,Student,4361.69,350974,3593,3,2025-10,690.4
M3145,Display,Enterprise,10247.49,4114,13330,2137,2025-03,359676.64
M3146,Search,Small Business,1046.35,319642,7805,1904,2025-12,434573.97
M3147,Social Media,Enterprise,19488.73,153363,28726,342,2025-04,51950.2
M3148,Email,Student,8021.85,393217,15010,1802,2025-11,300911.82
M3149,Referral,Returning Customer,22975.53,94821,7109,1119,2025-07,262112.46
M3150,Display,New Customer,6863.26,350712,8776,2729,2025-07,253862.58
M3151,Social Media,Returning Customer,9222.21,381960,9945,2166,2025-04,222007.33
M3152,Social Media,New Customer,23032.36,218860,2989,1442,2025-02,312385.28
M3153,Social Media,Student,4294.73,224209,16783,2941,2025-02,712099.92
M3154,Social Media,Enterprise,21157.21,202177,746,2101,2025-02,368186.05
M3155,Search,Student,3871.16,399204,17105,637,2025-09,77565.47
M3156,Social Media,Student,12436.66,205384,21639,1861,2025-08,93049.37
M3157,Display,Enterprise,21862.36,484440,19883,1907,2025-08,308268.16
M3158,Email,Small Business,4077.93,78190,211,2406,2025-12,506333.9
M3159,Display,Enterprise,1032.39,201289,21844,192,2025-12,9546.83
M3160,Email,Student,6060.51,273649,14817,2710,2025-06,244939.98
M3161,Social Media,Student,6626.98,278146,23743,800,2025-09,38313.91
M3162,Referral,Student,10236.6,228987,12696,1531,2025-01,155014.86
M3163,Display,Enterprise,18620.28,486472,14747,289,2025-07,44757.89
M3164,Referral,Enterprise,1293.6,244083,13208,492,2025-06,26692.63
M3165,Search,Small Business,14339.75,83971,2153,2492,2025-04,327805.72
M3166,Email,Small Business,18159.1,191207,13496,2235,2025-05,62702.55
M3167,Referral,New Customer,20198.92,28033,20294,1254,2025-03,263875.59
M3168,Display,Small Business,24167.73,146002,24678,232,2025-07,41073.36
M3169,Search,Small Business,20651.54,235338,17784,2674,2025-07,457340.87
M3170,Display,Enterprise,2669.64,40137,11264,514,2025-02,110892.99
M3171,Social Media,Enterprise,4476.83,244446,6438,120,2025-06,6748.83
M3172,Display,Enterprise,18042.28,111089,24004,713,2025-04,173067.35
M3173,Display,Enterprise,5372.35,464583,25618,2095,2025-05,74484.05
M3174,Email,New Customer,6250.58,70547,8398,887,2025-11,111112.36
M3175,Email,Returning Customer,21244.38,228361,22250,1543,2025-06,39230.71
M3176,Referral,Small Business,11594.05,91985,25123,354,2025-08,82192.98
M3177,Display,Enterprise,9981.71,222544,12668,2080,2025-03,275415.11
M3178,Social Media,Returning Customer,11786.13,240584,17135,2900,2025-12,250932.41
M3179,Search,Returning Customer,6491.42,249560,29063,2900,2025-06,362168.21
M3180,Email,Student,2279.5,237480,18637,2715,2025-04,648926.8
M3181,Email,Enterprise,24432.19,223364,20310,2918,2025-01,224129.89
M3182,Email,Enterprise,7369.46,144357,27139,2526,2025-11,259356.05
M3183,Email,Returning Customer,12850.12,449484,27899,2492,2025-07,68130.83
M3184,Email,New Customer,1560.55,325031,23502,2270,2025-02,168818.59
M3185,Email,Returning Customer,3815.1,309284,21866,632,2025-07,141546.26
M3186,Referral,Enterprise,2643.44,204463,6474,546,2025-04,72537.8
M3187,Email,Returning Customer,1373.19,398354,21321,2278,2025-09,107576.58
M3188,Email,Enterprise,16309.42,340935,10859,846,2025-03,179431.88
M3189,Search,Small Business,521.3,78156,6552,2871,2025-09,618622.4
M3190,Display,New Customer,11476.06,217303,29680,2012,2025-03,493116.6
M3191,Display,Small Business,16657.98,438111,12586,1038,2025-09,40233.91
M3192,Email,New Customer,9141.24,439797,19177,1575,2025-04,195293.53
M3193,Email,Enterprise,3839.66,485053,19085,1048,2025-10,234922.79
M3194,Email,Student,5662.27,375450,18467,681,2025-07,35241.48
M3195,Email,Returning Customer,3925.05,478482,24851,1433,2025-02,152699.43
M3196,Email,Returning Customer,7455.24,126799,24547,1790,2025-11,409448.41
M3197,Referral,Enterprise,8970.84,491404,27338,2085,2025-11,95346.45
M3198,Search,New Customer,9976.6,473971,26583,1049,2025-04,197474.77
M3199,Social Media,Small Business,5654.84,348968,2472,743,2025-05,177323.11
M3200,Email,Returning Customer,5931.63,339708,12075,457,2025-01,73327.13
M3201,Referral,Student,16020.8,336080,21450,474,2025-09,105609.91
M3202,Display,Returning Customer,674.01,55899,25286,1738,2025-06,356081.5
M3203,Email,Small Business,11092.12,34602,7995,859,2025-02,177341.31
M3204,Search,New Customer,23236.72,120075,24799,1843,2025-08,307150.67
M3205,Referral,Student,19059.75,142177,21304,1936,2025-03,78975.63
M3206,Social Media,Student,8389.34,30871,15538,2497,2025-03,286907.33
M3207,Display,Student,13757.78,393738,9535,126,2025-12,26777.19
M3208,Social Media,New Customer,24550.16,18110,17609,2693,2025-09,190631.72
M3209,Email,New Customer,17936.47,181188,17136,2782,2025-02,257650.17
M3210,Social Media,Small Business,14781.83,54035,8585,1360,2025-07,190944.09
M3211,Social Media,Returning Customer,14025.32,310639,15812,1672,2025-06,200763.65
M3212,Email,Small Business,22366.89,475641,16806,2753,2025-02,575171.64
M3213,Social Media,Small Business,4950.23,293657,26164,318,2025-02,77599.08
M3214,Referral,Student,14509.18,280158,5375,2884,2025-11,141357.24
M3215,Email,New Customer,8819.17,290775,19622,2169,2025-02,63095.54
M3216,Email,Returning Customer,11757.72,135880,2402,2129,2025-08,424163.07
M3217,Social Media,New Customer,1093.91,185846,7304,860,2025-12,35934.12
M3218,Referral,New Customer,19851.08,158502,25047,2999,2025-05,236836.28
M3219,Display,Small Business,4688.82,442526,18875,2299,2025-08,238188.28
M3220,Search,Enterprise,14111.33,182034,6884,2825,2025-06,260395.3
M3221,Display,Student,23090.72,125228,19231,2640,2025-08,451343.61
M3222,Email,New Customer,6510.76,253428,28935,2003,2025-04,174895.35
M3223,Social Media,New Customer,8260.53,385413,10942,1511,2025-04,244238.14
M3224,Referral,Enterprise,10212.25,188565,22308,1145,2025-07,207884.16
M3225,Display,Enterprise,13645.12,13663,7898,553,2025-02,16528.13
M3226,Search,Enterprise,5829.79,204833,11155,121,2025-07,13026.2
M3227,Social Media,New Customer,18487.01,419364,27291,1417,2025-08,51781.69
M3228,Social Media,Returning Customer,15779.63,430327,3723,1775,2025-12,350144.97
M3229,Email,New Customer,2421.41,379300,4635,1713,2025-03,65378.23
M3230,Referral,New Customer,12789.56,264604,1598,1418,2025-02,310289.18
M3231,Email,Returning Customer,9059.08,489495,4268,1079,2025-04,232735.98
M3232,Referral,Student,8830.56,53941,23414,1223,2025-10,172768.92
M3233,Social Media,Student,24578.86,61268,17682,2307,2025-06,547067.73
M3234,Referral,Small Business,10196.38,356457,3751,2798,2025-02,300698.12
M3235,Email,Returning Customer,697.14,402000,9265,814,2025-03,75764.78
M3236,Search,Enterprise,8937.78,105544,24144,1948,2025-10,98704.55
M3237,Email,Small Business,15029.39,155203,15136,2524,2025-12,476277.64
M3238,Email,Enterprise,13241.74,115771,21185,1205,2025-02,145435.25
M3239,Social Media,New Customer,2019.4,124717,8047,1312,2025-07,321689.57
M3240,Display,Enterprise,4287.81,10653,27861,1657,2025-12,365879.65
M3241,Referral,New Customer,19257.2,103312,11055,1759,2025-01,246873.07
M3242,Email,Returning Customer,280.29,344899,28641,2757,2025-02,349045.59
M3243,Display,Returning Customer,5840.26,359495,12258,168,2025-06,13099.33
M3244,Referral,Small Business,24519.88,439144,22216,2465,2025-01,146236.95
M3245,Referral,Student,16425.43,471286,16869,630,2025-07,50026.62
M3246,Social Media,Student,6213.65,107001,18550,1098,2025-09,163493.63
M3247,Email,Small Business,4930.9,326432,2381,1315,2025-05,74862.04
M3248,Referral,Small Business,10471.37,199602,23766,1519,2025-12,340141.37
M3249,Referral,Returning Customer,16174.64,133638,12977,2216,2025-11,537902.63
M3250,Social Media,Enterprise,4358.98,342312,7799,501,2025-09,42558.99
M3251,Email,Enterprise,18723.84,200515,20625,2913,2025-07,495214.23
M3252,Search,New Customer,1144.1,302534,22813,2500,2025-02,293255.58
M3253,Social Media,New Customer,4930.51,121270,21280,217,2025-03,30976.94
M3254,Search,Returning Customer,14797.86,213302,27839,1685,2025-12,334200.84
M3255,Email,New Customer,17684.05,35823,8142,2810,2025-07,455385.07
M3256,Referral,Student,16838.13,18917,5701,109,2025-06,19042.06
M3257,Search,New Customer,6619.16,383894,16313,924,2025-09,53282.2
M3258,Email,Returning Customer,9698.89,444997,10202,1378,2025-03,108666.98
M3259,Social Media,New Customer,1037.0,53128,11538,2948,2025-04,647271.99
M3260,Display,Enterprise,111.72,336572,19310,1672,2025-05,406518.57
M3261,Display,Small Business,10470.44,325003,1123,134,2025-11,20084.31
M3262,Email,New Customer,13629.51,138822,12936,1906,2025-06,136649.06
M3263,Display,Student,20546.01,214707,12966,1526,2025-01,213697.32
M3264,Referral,Enterprise,24070.38,147903,741,1773,2025-06,233813.12
M3265,Social Media,Small Business,15018.73,37251,20214,2332,2025-04,406279.02
M3266,Display,Enterprise,20432.17,410893,24985,287,2025-06,28337.05
M3267,Display,Small Business,3348.87,151452,28363,1051,2025-12,234500.2
M3268,Referral,Student,20434.94,264984,28357,397,2025-04,97314.35
M3269,Email,Student,6409.47,38650,3382,2921,2025-04,671840.35
M3270,Referral,Enterprise,10302.92,22018,7420,2778,2025-06,687436.07
M3271,Email,Returning Customer,630.98,315000,12834,2774,2025-01,155348.27
M3272,Search,Enterprise,11754.29,208118,17538,785,2025-03,64087.75
M3273,Email,New Customer,16317.27,333926,28235,993,2025-01,195756.19
M3274,Email,Student,6376.22,440926,8104,1397,2025-11,181525.16
M3275,Social Media,New Customer,20235.95,447487,14094,12,2025-10,2894.04
M3276,Email,Small Business,23162.25,38325,20432,2584,2025-02,151153.98
M3277,Email,New Customer,14309.91,143795,26813,526,2025-05,49545.1
M3278,Social Media,New Customer,6177.04,103383,20922,2052,2025-02,349532.8
M3279,Email,New Customer,17661.3,88906,20471,97,2025-10,11368.31
M3280,Social Media,New Customer,7435.69,229139,29377,402,2025-02,42795.7
M3281,Social Media,New Customer,4153.52,237820,25982,2039,2025-08,304011.52
