CampaignID,Channel,CampaignDate,AudienceSegment,Spend,Impressions,Clicks,Conversions,Revenue
201153,Affiliate,2025-07-15,New Customers,910.46,91887,11648,167,35400.65
201154,Search,2025-08-30,Returning,9969.58,267114,9330,1898,157249.48
201155,Display,2025-08-24,Returning,2722.78,205681,28088,335,64726.4
201156,Social Media,2025-04-17,New Customers,6094.42,255718,20721,1784,110495.39
201157,Affiliate,2025-08-01,New Customers,5154.77,96767,23283,1012,165778.52
201158,Email,2025-03-26,Dormant,15233.2,443854,12862,1135,54804.66
201159,Affiliate,2025-11-09,New Customers,5357.94,184976,22619,120,20055.08
201160,Affiliate,2025-05-22,High Value,19860.09,265725,383,1894,119464.8
201161,Display,2025-11-18,Dormant,3001.93,67140,2865,603,103099.12
201162,Search,2025-03-16,Dormant,8527.01,259964,19591,713,82957.63
201163,Affiliate,2025-06-14,Returning,10043.12,175289,5906,1442,86384.06
201164,Affiliate,2025-03-19,Returning,8939.59,292930,2329,937,131835.04
201165,Search,2025-07-08,New Customers,2319.88,360503,9708,660,26116.08
201166,Search,2025-12-06,New Customers,4902.18,318872,10559,1298,102389.97
201167,Affiliate,2025-08-15,Returning,10654.89,325307,8049,1483,132087.86
201168,Email,2025-10-10,High Value,16096.51,381006,12769,633,138330.85
201169,Email,2025-06-26,Returning,13923.78,432058,13859,1125,204726.96
201170,Email,2025-03-12,Returning,11117.42,339404,27830,1796,166542.89
201171,Display,2025-09-14,Dormant,19562.94,52822,19612,6,615.11
201172,Display,2025-09-26,Returning,15338.92,354633,6832,178,20663.93
201173,Email,2025-10-21,Dormant,17397.45,269888,28638,9,1628.44
201174,Email,2025-12-22,Dormant,747.97,24342,6171,561,90295.44
201175,Email,2025-05-09,New Customers,4715.41,171500,278,561,75855.15
201176,Search,2025-03-24,Dormant,14536.97,467157,4122,747,87921.69
201177,Social Media,2025-06-07,Returning,5926.87,371450,7112,1025,84092.31
201178,Display,2025-01-07,Returning,7402.51,144905,13194,1856,220672.35
201179,Display,2025-12-29,Returning,12019.36,164960,26519,659,117719.24
201180,Display,2025-05-28,Returning,11081.91,5794,14754,384,45244.43
201181,Social Media,2025-02-13,Dormant,4804.82,314299,18848,558,73612.07
201182,Affiliate,2025-01-13,Dormant,17634.39,97788,16806,390,38077.77
201183,Display,2025-10-22,High Value,12741.7,263610,8106,476,59412.77
201184,Affiliate,2025-01-20,High Value,13864.93,339708,16497,1697,297969.12
201185,Search,2025-01-05,New Customers,16656.25,202650,8537,609,125203.09
201186,Email,2025-04-22,Returning,2497.65,140785,1800,729,92388.26
201187,Email,2025-02-21,New Customers,9743.71,40823,18131,157,9795.85
201188,Search,2025-03-13,Dormant,2183.08,95269,29463,1434,255594.92
201189,Email,2025-06-26,Dormant,1930.54,75128,22137,343,60154.94
201190,Search,2025-01-22,Returning,14563.97,109521,10562,1218,194916.57
201191,Email,2025-03-26,New Customers,15899.48,111462,11620,1920,274375.85
201192,Search,2025-01-31,Dormant,1522.81,162516,14162,657,61949.3
201193,Search,2025-08-21,Dormant,16928.11,84500,25391,194,33640.04
201194,Email,2025-09-15,Dormant,5985.32,80674,25659,1962,425853.84
201195,Affiliate,2025-12-15,Returning,13270.88,184629,7489,1412,171992.53
201196,Display,2025-10-25,High Value,13870.48,331930,29849,1213,78988.27
201197,Display,2025-10-18,High Value,14080.07,91162,12049,293,22449.04
201198,Social Media,2025-04-19,Dormant,11800.57,382316,28883,1283,105950.39
201199,Social Media,2025-02-04,Returning,2708.17,196912,8766,549,83818.55
201200,Email,2025-10-06,New Customers,2678.15,95382,16435,316,55893.48
201201,Display,2025-01-23,Dormant,3248.63,256803,5304,1424,141873.88
201202,Social Media,2025-08-23,Returning,18457.92,446963,1883,882,150264.67
201203,Display,2025-10-29,Dormant,4603.4,277739,11431,731,37485.58
201204,Search,2025-10-02,Dormant,3484.59,51875,20706,255,51246.8
201205,Affiliate,2025-03-20,Returning,19775.04,454073,8485,1953,92813.72
201206,Search,2025-03-13,Returning,585.39,157352,26680,1967,360817.24
201207,Social Media,2025-04-07,Dormant,15645.27,477875,13034,1088,181041.61
201208,Social Media,2025-08-20,High Value,16981.16,379838,2248,325,50177.47
201209,Email,2025-01-13,New Customers,13411.59,175104,13482,1180,54574.0
201210,Affiliate,2025-07-18,High Value,19509.78,157917,25765,1097,143787.7
201211,Affiliate,2025-12-06,Returning,7001.29,132880,18735,445,25674.03
201212,Display,2025-05-07,New Customers,2215.29,362411,996,39,4535.41
201213,Email,2025-11-09,New Customers,5193.47,404557,18662,177,11750.57
201214,Affiliate,2025-09-21,Dormant,2433.9,300553,5220,1481,94198.39
201215,Social Media,2025-04-10,High Value,9997.18,205170,18566,1681,236800.95
201216,Search,2025-01-14,Returning,19314.22,170034,9075,164,14350.85
201217,Search,2025-12-16,Returning,10592.63,55329,12886,1723,305987.73
201218,Affiliate,2025-06-28,New Customers,6844.66,95692,11499,878,71786.17
201219,Search,2025-01-09,High Value,18172.91,47262,26360,543,52737.77
201220,Social Media,2025-05-21,High Value,12460.91,49603,25686,604,87260.7
201221,Display,2025-07-23,Returning,18634.97,484109,3432,519,18964.49
201222,Social Media,2025-07-13,High Value,19320.9,284100,27035,1669,318265.65
201223,Affiliate,2025-02-07,New Customers,18764.68,49352,9602,1347,69980.81
201224,Social Media,2025-01-21,Returning,13997.68,100586,13501,384,15352.99
201225,Social Media,2025-06-06,Dormant,10285.7,465788,9572,97,17269.03
201226,Search,2025-03-25,Dormant,6158.31,262406,3898,1713,313398.74
201227,Display,2025-06-27,New Customers,18856.13,199600,4592,1114,170272.22
201228,Email,2025-07-11,High Value,11127.46,72936,5763,713,134640.47
201229,Affiliate,2025-09-22,Returning,19909.93,272033,3624,559,114424.05
201230,Affiliate,2025-09-28,New Customers,18406.69,298848,27319,1151,88085.01
201231,Social Media,2025-08-13,Returning,7885.17,307860,11670,1040,122841.82
201232,Search,2025-06-30,Returning,17570.11,231384,19647,992,109022.33
201233,Search,2025-09-16,New Customers,10927.57,162071,9706,719,47562.6
201234,Affiliate,2025-12-09,Dormant,14981.1,227334,23007,1171,98466.41
201235,Email,2025-01-22,Returning,9878.29,144563,19613,129,14276.88
201236,Email,2025-10-22,Returning,19793.11,463909,3632,298,16030.41
201237,Display,2025-09-22,Returning,8278.08,287753,21073,322,56349.81
201238,Social Media,2025-01-12,New Customers,2367.99,91851,20597,295,43553.14
201239,Affiliate,2025-02-03,New Customers,17235.44,405588,11216,1268,260849.9
201240,Email,2025-10-28,Dormant,15244.68,447917,619,113,4607.46
201241,Email,2025-12-19,Returning,2960.56,94552,26944,276,42872.99
201242,Search,2025-09-08,New Customers,10343.88,30750,23479,1001,180445.64
201243,Display,2025-11-02,Returning,13733.31,31652,10621,1732,224173.73
201244,Affiliate,2025-12-21,Dormant,8491.3,488823,15989,1683,359615.38
201245,Display,2025-06-05,High Value,18219.36,300992,5009,1252,52697.78
201246,Email,2025-10-22,High Value,18891.59,29776,7136,1092,144142.12
201247,Display,2025-09-16,High Value,17435.54,205462,1765,958,88987.69
201248,Email,2025-06-24,Dormant,10850.57,156361,10318,255,54852.05
201249,Search,2025-01-12,New Customers,9344.42,268388,19986,596,126377.51
201250,Social Media,2025-02-12,Returning,11908.12,478441,11853,869,45993.82
201251,Affiliate,2025-11-29,New Customers,10582.57,313048,11924,684,73690.38
201252,Social Media,2025-07-14,High Value,2424.99,410069,8733,1341,101676.69
201253,Display,2025-10-01,High Value,15867.25,283105,20923,1432,269987.63
201254,Email,2025-04-21,Returning,18850.61,312937,20302,681,138703.42
201255,Social Media,2025-03-31,Returning,10067.45,191306,19307,1259,250300.76
201256,Search,2025-09-23,Dormant,1700.26,227097,5497,897,90632.88
201257,Display,2025-09-17,Returning,6795.3,383340,17093,1572,142902.51
201258,Display,2025-12-23,New Customers,2890.59,420715,6723,590,94466.0
201259,Social Media,2025-09-25,New Customers,19617.95,457412,23036,404,83726.77
201260,Display,2025-02-22,Returning,3169.81,383662,17194,1929,89546.87
201261,Affiliate,2025-06-28,New Customers,2071.65,497294,27313,1924,87792.33
201262,Social Media,2025-09-29,New Customers,10677.68,250846,28175,1816,199137.93
201263,Social Media,2025-05-25,High Value,1767.83,444396,20736,60,6745.1
201264,Search,2025-12-17,High Value,12863.82,398595,10312,1119,141194.09
201265,Display,2025-09-15,Returning,17446.56,307873,1096,1327,169019.87
201266,Search,2025-01-29,Returning,5382.71,58363,27242,1923,232450.59
201267,Display,2025-12-16,Returning,18579.54,56022,9284,448,80545.96
201268,Social Media,2025-06-24,High Value,13098.8,108831,20963,566,99891.35
201269,Display,2025-12-23,New Customers,3669.01,118875,7990,63,10954.35
201270,Search,2025-06-11,Dormant,13066.32,228652,27243,88,8396.55
201271,Social Media,2025-08-19,New Customers,1919.04,242783,29743,913,35065.24
201272,Display,2025-01-29,Dormant,7315.88,191317,7654,407,76171.09
201273,Search,2025-05-01,High Value,811.48,224644,14722,1136,234609.95
201274,Display,2025-06-26,Dormant,9110.61,398213,20303,1014,143187.85
201275,Search,2025-04-30,Returning,16724.27,89831,8747,979,56086.34
201276,Affiliate,2025-12-13,Returning,14097.71,78442,9091,810,52018.79
201277,Search,2025-05-24,Returning,4376.29,262814,10474,1695,327986.93
201278,Email,2025-12-03,Returning,4062.34,309032,24817,1539,242609.67
201279,Display,2025-07-22,New Customers,14231.75,43273,22021,1390,111923.98
201280,Email,2025-09-26,Returning,13491.22,52867,17704,981,68181.38
201281,Affiliate,2025-02-21,Dormant,3273.57,242772,26760,974,86721.95
201282,Search,2025-01-25,High Value,13605.75,376357,24958,1320,121410.88
201283,Social Media,2025-08-20,Returning,15724.59,10089,4280,1644,306141.42
201284,Social Media,2025-08-24,New Customers,15442.99,371154,23004,1417,284783.89
201285,Search,2025-08-27,Returning,8409.19,259948,21168,567,46243.65
201286,Affiliate,2025-03-09,Returning,16375.79,447763,23228,886,62471.85
201287,Search,2025-08-29,New Customers,8101.34,72153,9101,1972,270757.07
201288,Social Media,2025-08-07,High Value,13091.4,229211,18339,31,4339.62
201289,Social Media,2025-04-28,New Customers,15326.14,282808,3919,1599,123079.61
201290,Social Media,2025-03-13,Dormant,15231.81,441101,16476,1338,249331.76
201291,Search,2025-09-04,New Customers,7265.8,299665,5779,928,190435.94
201292,Affiliate,2025-03-13,Dormant,11630.87,248644,9332,1480,74079.9
201293,Affiliate,2025-10-12,Returning,12471.87,306024,12024,843,147941.87
201294,Affiliate,2025-01-03,New Customers,5079.54,210233,3442,1804,230512.03
201295,Social Media,2025-10-04,Returning,659.85,20294,637,1043,74250.88
201296,Display,2025-05-21,New Customers,2436.04,395659,10244,1313,150220.96
201297,Search,2025-08-11,Dormant,1174.37,173835,6342,747,96093.28
201298,Social Media,2025-06-25,New Customers,6323.63,130800,9455,205,29396.24
201299,Affiliate,2025-12-18,Dormant,6855.92,27180,607,1944,80180.45
201300,Search,2025-10-07,Returning,17386.83,307825,26745,1221,200083.31
201301,Affiliate,2025-09-15,New Customers,2936.12,227411,2093,1547,199717.52
201302,Email,2025-08-22,New Customers,4109.27,244475,7212,1190,182505.94
201303,Social Media,2025-01-03,Returning,12590.52,449356,26951,499,95921.08
201304,Affiliate,2025-06-03,New Customers,9648.45,168766,18373,1294,180674.76
201305,Email,2025-01-02,Dormant,19868.54,266848,7480,895,179601.86
201306,Affiliate,2025-02-02,New Customers,15358.25,436832,24004,621,112845.76
201307,Social Media,2025-02-03,Returning,5771.63,20904,27821,820,124222.7
201308,Display,2025-12-12,New Customers,14569.97,445766,9232,1098,156539.38
201309,Affiliate,2025-04-08,High Value,4952.6,194006,14826,925,106331.13
201310,Affiliate,2025-02-07,New Customers,13790.85,324443,26974,1232,243620.7
201311,Email,2025-05-07,New Customers,1212.21,242030,17186,1900,211837.35
201312,Social Media,2025-07-25,New Customers,4392.15,172243,9855,1837,71354.91
201313,Affiliate,2025-08-11,Returning,2501.31,427349,27189,1387,57206.23
201314,Search,2025-05-28,Returning,8864.47,45085,20363,82,16910.71
201315,Social Media,2025-05-18,Dormant,11291.04,432735,14017,399,22734.52
201316,Email,2025-06-10,High Value,5558.89,101715,11324,1808,326491.69
201317,Email,2025-05-02,Returning,19580.92,455259,10645,1751,336613.03
201318,Email,2025-02-14,High Value,8506.35,41079,23509,686,93973.59
201319,Social Media,2025-03-01,New Customers,11454.55,381759,29136,224,42647.67
201320,Social Media,2025-08-26,New Customers,9538.75,396114,22209,1081,59105.63
201321,Affiliate,2025-07-08,New Customers,17331.86,36957,13875,727,159810.76
201322,Email,2025-06-28,New Customers,7728.93,115944,1389,1953,284138.41
201323,Email,2025-01-12,High Value,18890.26,192321,13180,561,108160.58
201324,Social Media,2025-07-27,Dormant,16196.83,85845,2031,1127,96412.79
201325,Social Media,2025-05-17,High Value,1975.26,153428,19019,1051,97303.1
201326,Search,2025-09-24,New Customers,17724.08,453152,16346,960,60875.33
201327,Email,2025-05-29,Dormant,4040.67,116591,20068,1108,185674.81
201328,Social Media,2025-07-23,Dormant,1661.22,187991,17580,1530,60231.8
201329,Social Media,2025-07-15,New Customers,4822.19,89957,9527,745,40979.25
201330,Affiliate,2025-10-09,Dormant,2161.45,42120,29577,576,38590.6
201331,Email,2025-05-27,Returning,12632.88,152995,3765,1049,170817.87
201332,Search,2025-09-30,New Customers,9226.13,218726,23360,1599,249552.34
201333,Social Media,2025-09-08,Dormant,9759.25,42475,29960,1196,179374.54
201334,Affiliate,2025-06-21,High Value,12523.59,422199,12830,261,29051.68
201335,Affiliate,2025-07-08,Dormant,10218.49,120052,2004,1906,396234.45
201336,Display,2025-05-09,High Value,19836.23,124921,495,1784,380256.55
201337,Email,2025-08-28,Returning,12662.67,369481,15368,233,24089.25
201338,Affiliate,2025-07-19,New Customers,11931.15,382142,11971,1949,257962.2
201339,Search,2025-12-16,Dormant,8580.92,15857,27247,1044,170655.48
201340,Email,2025-05-01,Returning,9204.61,156908,5787,1317,111374.62
201341,Search,2025-04-25,High Value,19795.15,35314,24520,989,174202.34
201342,Affiliate,2025-02-10,Returning,607.07,476169,3082,1050,186228.07
201343,Email,2025-06-01,Returning,3531.37,282408,11567,1863,237834.33
201344,Affiliate,2025-06-20,High Value,7189.23,53432,24091,1223,136853.63
201345,Affiliate,2025-12-03,New Customers,18136.05,329259,11332,1487,228354.18
201346,Affiliate,2025-04-04,Returning,18789.63,450085,1435,559,21252.89
201347,Social Media,2025-04-26,Returning,1623.27,259195,24579,1976,382016.04
201348,Social Media,2025-08-23,High Value,3261.66,335209,26244,67,13061.47
201349,Search,2025-09-22,High Value,17703.45,395289,21499,905,116255.77
201350,Social Media,2025-08-06,Returning,5809.56,278315,27394,1392,53010.85
201351,Search,2025-06-09,Dormant,8321.43,471559,9505,1565,162310.15
201352,Social Media,2025-08-07,High Value,589.53,196511,11346,1322,157580.19
201353,Affiliate,2025-01-11,New Customers,10083.43,165373,10305,697,132779.47
201354,Social Media,2025-04-26,Dormant,17373.4,498696,22077,660,27283.67
201355,Display,2025-08-17,Dormant,7609.59,199733,3685,1764,227480.01
201356,Affiliate,2025-10-01,Returning,17677.92,499103,21655,609,73088.24
201357,Display,2025-01-08,New Customers,7265.03,181404,4836,1610,122382.58
201358,Affiliate,2025-10-10,Dormant,13334.26,479652,17858,1498,119888.73
201359,Social Media,2025-07-29,High Value,6225.84,343636,25055,973,138622.42
201360,Email,2025-09-22,New Customers,10537.34,215495,24768,398,85255.46
201361,Search,2025-01-02,New Customers,16652.08,101009,25168,443,80489.74
201362,Affiliate,2025-03-22,Returning,17043.93,100884,25831,1938,247144.18
201363,Email,2025-10-29,Dormant,1992.28,43282,5063,1537,217033.19
201364,Email,2025-07-17,High Value,18621.31,127981,12395,1523,215074.48
201365,Social Media,2025-05-20,Dormant,10675.56,14846,29127,363,59814.09
201366,Affiliate,2025-06-21,Dormant,4774.58,458817,1042,344,33506.94
201367,Email,2025-12-21,High Value,16710.78,272525,17144,1865,298536.36
201368,Search,2025-06-07,Dormant,12886.81,81722,26095,843,69170.99
201369,Display,2025-02-21,New Customers,10406.03,13969,15677,364,66810.79
201370,Social Media,2025-10-30,Returning,16328.21,354119,16261,1850,386586.82
201371,Social Media,2025-02-05,Returning,4475.13,165076,10029,828,114907.02
201372,Social Media,2025-03-11,New Customers,11832.65,374007,24158,1490,71848.1
201373,Search,2025-10-15,Dormant,19255.29,471545,10077,1341,223526.7
201374,Social Media,2025-08-14,Dormant,12923.31,396074,24620,1683,347674.66
201375,Search,2025-10-27,Returning,12176.73,70134,13770,981,205698.81
201376,Email,2025-03-12,Returning,1074.4,171869,10672,1410,286925.73
201377,Affiliate,2025-12-18,High Value,4061.66,356504,12079,216,30073.1
201378,Email,2025-05-25,High Value,12436.82,194179,22708,1044,213859.78
201379,Affiliate,2025-06-09,High Value,14201.95,236167,16039,1773,149969.29
201380,Social Media,2025-01-14,High Value,18046.64,258085,7882,1689,104065.57
201381,Email,2025-05-21,Returning,17491.03,175465,28287,1871,230452.2
201382,Search,2025-05-08,Dormant,7517.09,352930,24460,1096,44622.62
201383,Social Media,2025-08-05,New Customers,13952.36,266292,3767,1693,83453.01
201384,Email,2025-09-25,Returning,9546.4,309003,25130,838,122561.05
201385,Email,2025-06-22,New Customers,9802.2,80168,20059,1350,223078.77
201386,Search,2025-05-24,New Customers,18934.25,320306,3755,1759,106699.86
201387,Search,2025-11-04,Dormant,14789.37,294694,13894,611,59968.64
201388,Email,2025-05-29,Dormant,19378.95,184986,27200,307,56624.06
201389,Search,2025-01-24,New Customers,15610.07,158226,8594,204,14723.85
201390,Display,2025-02-12,Returning,14649.77,93563,11122,116,23172.02
201391,Display,2025-05-03,New Customers,8837.89,50604,19759,332,46111.9
201392,Search,2025-04-21,Dormant,2576.22,172758,27384,1673,242195.99
201393,Email,2025-10-16,High Value,12792.07,208603,3219,1946,122123.51
201394,Search,2025-06-08,Dormant,9632.85,84804,25139,1391,64549.16
201395,Search,2025-01-09,Dormant,12015.98,260844,16138,713,72802.1
201396,Affiliate,2025-08-29,Returning,6005.79,380792,8579,428,22487.48
201397,Display,2025-02-04,New Customers,4322.27,250703,23657,1588,84893.79
