CustomerID,TenureMonths,ContractType,MonthlyCharges,TotalCharges,InternetService,TechSupport,PaymentMethod,SeniorCitizen,ChurnFlag
C701705,63,Month-to-month,50.01,3505.27,DSL,No,Credit Card,1,False
C701706,29,Month-to-month,77.67,2482.21,Fiber,Yes,Bank Transfer,0,False
C701707,40,Month-to-month,75.34,3321.2,DSL,No,Bank Transfer,0,False
C701708,58,Two year,124.02,6236.86,DSL,No,Electronic Check,0,False
C701709,0,Month-to-month,83.91,0.0,Fiber,No,Mailed Check,1,True
C701710,41,Two year,37.0,1469.38,DSL,Yes,Bank Transfer,0,False
C701711,18,One year,128.6,2319.2,DSL,Yes,Mailed Check,0,False
C701712,61,Month-to-month,37.86,1983.14,DSL,Yes,Electronic Check,0,False
C701713,43,Month-to-month,103.02,4484.52,Fiber,No,Electronic Check,0,True
C701714,54,Month-to-month,47.74,2302.21,Fiber,Yes,Credit Card,0,True
C701715,3,Month-to-month,33.72,98.92,None,No,Mailed Check,0,True
C701716,17,One year,100.87,1772.38,Fiber,Yes,Electronic Check,0,False
C701717,23,Month-to-month,83.63,1989.29,Fiber,No,Electronic Check,0,False
C701718,0,One year,54.9,0.0,DSL,No,Bank Transfer,1,False
C701719,67,One year,112.48,6937.26,Fiber,No,Credit Card,1,False
C701720,43,Two year,80.89,3130.52,Fiber,No,Mailed Check,1,False
C701721,50,Two year,71.0,3427.66,Fiber,Yes,Credit Card,0,False
C701722,4,One year,23.78,104.07,DSL,No,Mailed Check,1,True
C701723,35,Month-to-month,75.98,2562.75,None,No,Electronic Check,1,False
C701724,38,Two year,34.21,1113.59,DSL,No,Mailed Check,0,False
C701725,51,Month-to-month,130.95,7631.57,Fiber,No,Bank Transfer,0,False
C701726,57,Month-to-month,147.4,9442.34,DSL,No,Credit Card,0,False
C701727,26,Month-to-month,101.77,2412.23,None,No,Electronic Check,1,False
C701728,62,Month-to-month,136.45,9366.79,DSL,Yes,Bank Transfer,0,True
C701729,51,Two year,83.06,4268.99,Fiber,Yes,Credit Card,0,False
C701730,43,Two year,86.83,3516.08,DSL,No,Credit Card,0,True
C701731,61,Month-to-month,46.02,2913.47,Fiber,No,Bank Transfer,0,False
C701732,67,Two year,116.59,7478.43,DSL,No,Bank Transfer,0,False
C701733,29,Month-to-month,147.89,4684.77,DSL,Yes,Credit Card,0,True
C701734,32,One year,121.79,4000.76,DSL,Yes,Mailed Check,1,False
C701735,55,One year,90.79,4653.94,Fiber,No,Electronic Check,0,True
C701736,15,Month-to-month,52.5,772.63,DSL,No,Bank Transfer,1,True
C701737,28,One year,88.35,2442.13,Fiber,No,Mailed Check,0,True
C701738,40,Month-to-month,146.79,6341.44,DSL,No,Bank Transfer,0,True
C701739,16,One year,96.48,1525.65,Fiber,Yes,Electronic Check,0,False
C701740,15,Month-to-month,85.94,1451.42,Fiber,No,Electronic Check,1,True
C701741,20,One year,28.42,617.54,None,No,Bank Transfer,0,False
C701742,20,Month-to-month,135.05,2763.35,Fiber,No,Mailed Check,0,False
C701743,66,Month-to-month,65.63,4966.38,DSL,Yes,Mailed Check,0,False
C701744,46,One year,57.1,2301.04,Fiber,No,Electronic Check,0,False
C701745,36,Month-to-month,58.27,2071.71,Fiber,No,Bank Transfer,0,False
C701746,69,Month-to-month,33.33,2027.75,DSL,No,Mailed Check,0,False
C701747,48,Month-to-month,27.17,1294.36,Fiber,No,Bank Transfer,1,False
C701748,39,Month-to-month,56.57,2142.62,None,No,Credit Card,0,False
C701749,41,Month-to-month,35.09,1524.01,Fiber,Yes,Bank Transfer,0,False
C701750,35,Month-to-month,58.16,2049.85,None,No,Bank Transfer,0,False
C701751,32,Month-to-month,35.16,1265.77,None,No,Mailed Check,1,True
C701752,62,Two year,91.43,5871.66,None,Yes,Mailed Check,0,False
C701753,6,One year,70.08,398.03,Fiber,Yes,Credit Card,0,True
C701754,46,Month-to-month,130.14,5534.31,Fiber,Yes,Credit Card,0,False
C701755,34,Month-to-month,75.71,2599.73,Fiber,Yes,Electronic Check,0,False
C701756,16,One year,38.56,621.93,Fiber,Yes,Credit Card,0,True
C701757,63,Month-to-month,31.76,2259.77,DSL,No,Credit Card,0,False
C701758,28,Month-to-month,105.93,3019.04,None,No,Electronic Check,0,True
C701759,2,One year,67.88,118.21,Fiber,No,Bank Transfer,0,False
C701760,43,Month-to-month,92.91,3885.01,DSL,No,Bank Transfer,1,False
C701761,45,One year,117.36,5155.61,Fiber,No,Mailed Check,0,True
C701762,37,Month-to-month,47.68,1619.03,Fiber,Yes,Bank Transfer,0,False
C701763,30,Month-to-month,82.52,2464.26,Fiber,No,Electronic Check,0,False
C701764,43,Two year,69.55,2965.87,DSL,Yes,Bank Transfer,0,True
C701765,3,One year,127.92,387.14,Fiber,No,Credit Card,0,False
C701766,43,Two year,147.5,5575.64,DSL,Yes,Electronic Check,0,False
C701767,54,Month-to-month,61.38,3067.61,Fiber,No,Mailed Check,0,False
C701768,23,Two year,123.15,3112.22,DSL,No,Mailed Check,0,False
C701769,42,One year,31.95,1301.06,Fiber,No,Mailed Check,0,False
C701770,45,Month-to-month,105.08,5256.54,DSL,No,Bank Transfer,0,False
C701771,15,Two year,58.76,939.06,None,No,Credit Card,0,True
C701772,25,Two year,36.05,982.63,Fiber,No,Credit Card,0,False
C701773,62,One year,128.69,8055.42,DSL,Yes,Bank Transfer,0,False
C701774,43,One year,79.01,3369.11,Fiber,No,Credit Card,0,False
C701775,69,Two year,63.55,3885.06,Fiber,No,Credit Card,1,False
C701776,34,Two year,33.31,1224.15,DSL,No,Mailed Check,0,False
C701777,54,One year,49.9,2881.4,Fiber,Yes,Electronic Check,0,False
C701778,13,One year,59.54,877.38,Fiber,No,Credit Card,0,False
C701779,53,One year,49.05,2401.9,DSL,Yes,Electronic Check,0,False
C701780,46,Month-to-month,77.25,3191.31,Fiber,No,Electronic Check,0,True
C701781,13,One year,125.1,1503.14,None,Yes,Electronic Check,0,False
C701782,3,Month-to-month,62.05,206.35,DSL,No,Bank Transfer,0,False
C701783,68,Month-to-month,80.93,5373.61,Fiber,No,Mailed Check,0,False
C701784,37,Two year,89.37,2820.37,Fiber,No,Bank Transfer,1,False
C701785,37,One year,114.15,4455.64,None,No,Bank Transfer,0,False
C701786,18,One year,28.54,469.48,Fiber,Yes,Bank Transfer,0,False
C701787,35,One year,24.91,879.52,DSL,Yes,Mailed Check,0,False
C701788,9,Month-to-month,128.44,1000.37,Fiber,No,Credit Card,0,False
C701789,40,Month-to-month,25.13,1036.89,DSL,No,Bank Transfer,0,False
C701790,14,One year,54.91,721.12,Fiber,No,Bank Transfer,0,False
C701791,71,Month-to-month,98.36,7901.9,Fiber,Yes,Credit Card,0,True
C701792,55,Month-to-month,72.73,3538.16,Fiber,No,Bank Transfer,0,False
C701793,33,Month-to-month,68.26,2267.19,Fiber,Yes,Credit Card,1,False
C701794,64,Month-to-month,21.56,1241.15,DSL,Yes,Mailed Check,1,True
C701795,59,Month-to-month,108.9,5651.56,Fiber,No,Credit Card,0,False
C701796,20,One year,133.97,2993.51,None,No,Mailed Check,0,True
C701797,68,Two year,134.99,9538.83,Fiber,No,Electronic Check,0,False
C701798,3,Two year,23.67,66.6,DSL,No,Electronic Check,0,False
C701799,49,Two year,96.82,4563.12,None,No,Credit Card,0,False
C701800,39,Two year,33.96,1167.96,DSL,No,Bank Transfer,1,False
C701801,2,Month-to-month,48.1,82.73,Fiber,No,Mailed Check,0,True
C701802,25,Month-to-month,105.49,2722.33,Fiber,Yes,Electronic Check,0,True
C701803,71,Month-to-month,103.48,8031.43,DSL,Yes,Bank Transfer,0,False
C701804,17,Two year,106.53,1650.13,Fiber,Yes,Electronic Check,0,True
C701805,46,One year,121.43,5028.16,DSL,Yes,Bank Transfer,0,False
C701806,20,Two year,121.37,2787.87,DSL,No,Mailed Check,0,True
C701807,4,Month-to-month,31.18,122.49,DSL,No,Credit Card,0,False
C701808,33,One year,62.63,1962.07,DSL,Yes,Credit Card,1,False
C701809,4,Month-to-month,25.41,113.39,Fiber,Yes,Bank Transfer,0,False
C701810,28,One year,42.71,1281.22,DSL,Yes,Credit Card,1,False
C701811,60,Two year,122.33,6445.6,Fiber,Yes,Electronic Check,0,False
C701812,68,One year,116.17,8368.07,DSL,No,Mailed Check,0,False
C701813,45,Month-to-month,84.2,3628.4,Fiber,Yes,Credit Card,1,False
C701814,59,One year,24.36,1437.3,DSL,No,Electronic Check,0,False
C701815,25,Month-to-month,29.34,699.37,Fiber,No,Credit Card,0,True
C701816,23,Two year,86.04,2220.32,DSL,Yes,Bank Transfer,0,False
C701817,39,Month-to-month,135.55,4881.62,Fiber,Yes,Mailed Check,0,False
C701818,66,Month-to-month,118.71,7193.66,None,Yes,Mailed Check,0,False
C701819,57,Month-to-month,70.22,3900.11,None,Yes,Mailed Check,0,False
C701820,9,One year,26.87,267.28,DSL,No,Credit Card,0,False
C701821,23,Two year,34.79,798.08,None,No,Electronic Check,0,False
C701822,47,Month-to-month,124.27,5658.25,DSL,Yes,Bank Transfer,0,False
C701823,41,Month-to-month,49.87,2181.46,DSL,Yes,Electronic Check,0,False
C701824,46,Month-to-month,145.29,6794.23,Fiber,No,Credit Card,0,True
C701825,37,Two year,128.11,5445.59,Fiber,No,Mailed Check,0,False
C701826,43,Month-to-month,59.96,2668.38,DSL,No,Bank Transfer,0,False
C701827,19,Month-to-month,44.34,722.5,Fiber,Yes,Bank Transfer,0,False
C701828,62,Month-to-month,91.29,5022.62,DSL,No,Electronic Check,0,False
C701829,61,Month-to-month,104.26,6431.3,Fiber,No,Mailed Check,1,False
C701830,24,Month-to-month,111.38,2334.98,Fiber,No,Bank Transfer,0,True
C701831,39,Month-to-month,20.72,907.18,None,Yes,Bank Transfer,0,False
C701832,4,Month-to-month,111.31,482.31,DSL,Yes,Credit Card,0,False
C701833,42,Two year,66.74,3038.26,DSL,No,Credit Card,0,False
C701834,45,One year,74.22,3276.23,DSL,No,Electronic Check,0,False
C701835,25,One year,99.66,2809.97,DSL,No,Electronic Check,0,False
C701836,27,Two year,27.78,667.17,Fiber,No,Bank Transfer,0,False
C701837,60,Month-to-month,21.36,1282.23,DSL,No,Bank Transfer,0,False
C701838,67,One year,25.85,1662.13,Fiber,No,Credit Card,0,False
C701839,28,One year,138.75,3314.54,DSL,Yes,Electronic Check,1,False
C701840,11,Month-to-month,147.62,1740.59,Fiber,Yes,Electronic Check,0,True
C701841,12,Two year,137.93,1737.87,None,No,Electronic Check,0,False
C701842,25,Two year,69.52,1814.67,DSL,Yes,Bank Transfer,0,False
C701843,8,One year,38.5,272.79,None,No,Electronic Check,0,True
C701844,53,Month-to-month,57.54,2994.01,None,No,Bank Transfer,0,False
C701845,34,Two year,37.89,1160.85,DSL,No,Electronic Check,1,False
C701846,28,Month-to-month,103.37,2937.02,Fiber,Yes,Credit Card,1,False
C701847,65,Month-to-month,55.75,3551.9,DSL,No,Credit Card,1,False
C701848,41,One year,59.72,2380.03,Fiber,No,Credit Card,1,False
C701849,56,Two year,92.1,5006.04,DSL,No,Electronic Check,0,True
C701850,29,One year,147.08,4028.71,DSL,No,Credit Card,0,True
C701851,22,Month-to-month,124.59,2760.38,Fiber,No,Mailed Check,0,False
C701852,35,Month-to-month,54.69,2039.84,DSL,Yes,Electronic Check,1,False
C701853,2,Month-to-month,39.17,73.83,DSL,No,Mailed Check,0,False
C701854,6,Month-to-month,95.77,613.21,Fiber,Yes,Bank Transfer,0,True
C701855,59,Month-to-month,78.29,5128.97,DSL,Yes,Credit Card,0,False
C701856,25,Month-to-month,140.36,3710.35,DSL,No,Bank Transfer,0,False
C701857,61,Month-to-month,104.94,5452.67,Fiber,No,Mailed Check,1,False
C701858,3,Month-to-month,87.37,267.25,None,No,Credit Card,0,True
C701859,56,Month-to-month,85.91,5198.23,Fiber,No,Electronic Check,0,False
C701860,67,Two year,65.87,4859.21,Fiber,No,Electronic Check,0,False
C701861,40,One year,118.07,4611.04,Fiber,No,Mailed Check,0,False
C701862,44,Two year,135.81,5452.85,Fiber,No,Credit Card,0,False
C701863,8,Month-to-month,57.81,397.75,DSL,Yes,Mailed Check,0,True
C701864,64,Month-to-month,83.16,4985.0,Fiber,No,Credit Card,0,False
C701865,32,Two year,28.09,991.42,Fiber,No,Electronic Check,1,False
C701866,60,Two year,106.88,6317.18,Fiber,Yes,Electronic Check,1,False
C701867,12,One year,64.62,679.78,Fiber,No,Mailed Check,0,False
C701868,55,Month-to-month,144.63,8936.25,DSL,No,Credit Card,0,True
C701869,71,Two year,93.41,6190.88,DSL,No,Bank Transfer,0,False
C701870,42,Two year,36.6,1318.45,Fiber,No,Bank Transfer,1,False
C701871,2,Month-to-month,62.42,122.83,Fiber,Yes,Mailed Check,0,False
C701872,70,Month-to-month,45.62,2834.23,DSL,Yes,Electronic Check,0,False
C701873,47,Month-to-month,41.32,1980.22,Fiber,Yes,Credit Card,0,False
C701874,63,Month-to-month,90.87,5463.44,DSL,No,Electronic Check,0,True
C701875,36,Two year,56.77,2266.28,Fiber,No,Bank Transfer,0,False
C701876,44,Two year,79.66,3260.59,DSL,No,Electronic Check,0,False
C701877,24,Month-to-month,60.75,1460.29,Fiber,No,Mailed Check,0,False
C701878,30,Two year,125.52,3606.19,DSL,No,Bank Transfer,0,False
C701879,63,Month-to-month,52.42,3560.21,DSL,No,Credit Card,0,True
C701880,42,One year,132.18,5232.77,Fiber,No,Bank Transfer,0,False
C701881,2,Two year,47.07,82.65,DSL,Yes,Credit Card,0,False
C701882,24,Month-to-month,130.84,3432.38,Fiber,No,Bank Transfer,0,False
C701883,28,Month-to-month,123.8,3886.11,Fiber,No,Credit Card,1,True
C701884,16,One year,87.81,1261.25,DSL,No,Bank Transfer,1,False
C701885,68,One year,26.52,1846.32,Fiber,No,Electronic Check,0,False
C701886,54,Two year,83.15,4763.28,DSL,Yes,Mailed Check,0,False
C701887,6,Month-to-month,51.58,308.91,DSL,No,Bank Transfer,0,False
C701888,46,One year,81.54,3829.33,None,No,Bank Transfer,0,False
C701889,58,Two year,69.36,3826.83,None,No,Mailed Check,0,False
C701890,70,One year,142.58,11250.94,Fiber,No,Credit Card,0,False
C701891,9,One year,107.02,1020.47,DSL,No,Bank Transfer,0,False
C701892,20,Two year,130.36,2823.22,DSL,No,Credit Card,1,False
C701893,59,Month-to-month,43.61,2591.06,DSL,Yes,Mailed Check,0,True
C701894,65,One year,102.24,7001.99,None,No,Bank Transfer,0,False
C701895,56,One year,61.25,3794.67,Fiber,No,Bank Transfer,0,False
C701896,54,Two year,50.4,2789.06,Fiber,Yes,Electronic Check,1,False
C701897,31,Month-to-month,88.0,2750.79,Fiber,No,Mailed Check,0,False
C701898,1,One year,104.33,111.33,DSL,Yes,Bank Transfer,0,False
C701899,24,Month-to-month,111.45,3014.73,DSL,No,Electronic Check,0,False
C701900,59,Two year,144.8,9601.98,DSL,No,Credit Card,0,False
C701901,69,Month-to-month,128.89,8146.51,Fiber,No,Electronic Check,1,False
C701902,48,Month-to-month,148.15,8002.89,Fiber,No,Bank Transfer,0,True
C701903,67,Two year,91.64,5260.23,DSL,No,Mailed Check,0,False
C701904,29,Month-to-month,72.04,2107.57,DSL,Yes,Bank Transfer,1,False
C701905,60,Two year,118.04,6268.87,Fiber,Yes,Electronic Check,1,True
C701906,35,Month-to-month,52.75,1940.22,Fiber,No,Credit Card,1,False
C701907,51,Month-to-month,102.24,5418.82,None,No,Mailed Check,0,True
C701908,56,Two year,29.36,1619.59,DSL,No,Mailed Check,0,True
C701909,48,One year,131.69,5645.3,DSL,No,Electronic Check,0,False
C701910,28,One year,80.91,2263.74,DSL,Yes,Electronic Check,0,False
C701911,24,Month-to-month,71.81,1750.23,None,No,Electronic Check,0,True
C701912,36,One year,55.28,2095.67,None,No,Bank Transfer,0,False
C701913,43,Month-to-month,80.36,3470.97,DSL,No,Electronic Check,1,True
C701914,8,Month-to-month,133.89,1106.76,Fiber,Yes,Mailed Check,0,True
C701915,52,Month-to-month,29.24,1530.6,Fiber,No,Bank Transfer,0,False
C701916,12,Month-to-month,113.53,1307.52,None,No,Electronic Check,1,False
C701917,29,Month-to-month,129.6,3756.81,Fiber,No,Credit Card,0,False
C701918,17,Month-to-month,147.78,2587.13,None,Yes,Bank Transfer,0,True
C701919,58,Month-to-month,109.06,5525.47,Fiber,Yes,Bank Transfer,0,True
C701920,68,Month-to-month,42.45,2775.51,Fiber,Yes,Bank Transfer,0,False
C701921,53,Month-to-month,66.29,3173.79,None,Yes,Bank Transfer,0,False
C701922,19,Month-to-month,75.6,1580.0,Fiber,No,Bank Transfer,0,False
C701923,53,One year,83.93,4161.85,Fiber,No,Bank Transfer,1,False
C701924,32,Month-to-month,62.15,1882.91,DSL,Yes,Mailed Check,1,False
C701925,34,Two year,107.07,3993.17,Fiber,No,Electronic Check,0,False
C701926,9,One year,120.85,994.38,DSL,Yes,Mailed Check,0,False
C701927,66,One year,126.32,8684.01,None,No,Mailed Check,0,False
C701928,7,Month-to-month,104.09,770.4,DSL,No,Mailed Check,0,True
C701929,16,Month-to-month,89.75,1302.49,Fiber,No,Mailed Check,0,True
C701930,49,Month-to-month,136.01,7038.78,DSL,No,Electronic Check,0,False
C701931,8,Month-to-month,36.18,286.04,Fiber,No,Electronic Check,0,True
C701932,12,One year,37.25,462.21,Fiber,Yes,Bank Transfer,0,False
C701933,60,Month-to-month,33.06,1938.87,DSL,No,Electronic Check,0,False
C701934,64,Month-to-month,48.8,3381.81,Fiber,Yes,Mailed Check,0,True
C701935,29,Month-to-month,29.83,849.12,Fiber,No,Bank Transfer,1,False
C701936,68,Month-to-month,64.98,5065.92,DSL,No,Electronic Check,0,False
C701937,36,One year,139.59,4286.33,DSL,No,Mailed Check,0,True
C701938,41,Month-to-month,26.47,1223.67,Fiber,Yes,Electronic Check,0,True
C701939,35,One year,82.72,2791.58,DSL,No,Mailed Check,0,False
C701940,26,One year,96.87,2586.89,Fiber,Yes,Credit Card,0,False
C701941,37,Month-to-month,41.82,1598.76,Fiber,Yes,Mailed Check,1,False
C701942,8,Month-to-month,138.36,981.01,DSL,Yes,Credit Card,0,True
C701943,62,Two year,125.22,8292.72,None,Yes,Bank Transfer,1,False
C701944,21,Month-to-month,90.94,1854.65,Fiber,No,Electronic Check,0,False
C701945,60,One year,85.32,4418.44,DSL,Yes,Mailed Check,0,False
C701946,29,Month-to-month,65.87,1997.98,Fiber,Yes,Electronic Check,0,True
C701947,19,Month-to-month,127.31,2272.14,Fiber,Yes,Bank Transfer,1,True
C701948,52,Two year,59.14,2791.7,Fiber,No,Mailed Check,0,True
C701949,54,Month-to-month,44.18,2492.87,Fiber,No,Bank Transfer,0,False
C701950,27,Month-to-month,67.33,2085.71,DSL,No,Mailed Check,0,False
C701951,30,Two year,68.82,1816.87,None,Yes,Bank Transfer,0,False
C701952,69,Month-to-month,37.58,2917.39,Fiber,No,Mailed Check,0,False
C701953,39,Month-to-month,91.54,3442.52,DSL,No,Bank Transfer,0,False
C701954,21,Month-to-month,68.84,1486.67,Fiber,No,Bank Transfer,0,False
C701955,70,One year,121.22,8170.14,DSL,Yes,Mailed Check,0,False
C701956,48,Month-to-month,56.02,3075.13,None,No,Electronic Check,0,False
C701957,0,Two year,61.23,0.0,None,No,Bank Transfer,0,False
C701958,47,Month-to-month,130.76,5483.79,Fiber,No,Credit Card,0,False
C701959,19,One year,86.26,1848.21,DSL,No,Credit Card,0,False
C701960,6,Month-to-month,93.46,583.03,Fiber,Yes,Mailed Check,0,False
C701961,30,Month-to-month,54.6,1698.55,None,No,Credit Card,0,False
C701962,54,Month-to-month,125.56,6762.48,DSL,No,Credit Card,0,True
C701963,36,Month-to-month,107.69,4081.92,Fiber,No,Mailed Check,0,True
C701964,6,Month-to-month,79.63,476.81,Fiber,Yes,Mailed Check,0,True
C701965,40,One year,37.42,1505.69,Fiber,Yes,Bank Transfer,1,False
C701966,9,Month-to-month,90.65,771.42,Fiber,Yes,Electronic Check,0,False
C701967,2,One year,147.94,286.24,Fiber,No,Electronic Check,0,False
C701968,16,Two year,138.48,2530.65,None,No,Credit Card,0,False
C701969,59,Month-to-month,145.4,7925.03,DSL,No,Credit Card,0,False
C701970,14,Month-to-month,79.18,963.48,Fiber,No,Electronic Check,0,False
C701971,69,One year,123.51,9654.84,Fiber,Yes,Credit Card,0,False
C701972,51,One year,25.85,1252.8,None,No,Credit Card,0,False
C701973,63,Two year,138.0,8005.94,Fiber,Yes,Bank Transfer,0,False
C701974,63,Month-to-month,75.82,5209.58,Fiber,No,Bank Transfer,0,False
C701975,4,Month-to-month,40.79,146.96,DSL,Yes,Credit Card,0,False
C701976,29,Month-to-month,144.05,4387.97,DSL,Yes,Bank Transfer,0,True
C701977,71,Two year,147.24,10331.74,DSL,No,Mailed Check,0,False
C701978,69,Month-to-month,84.11,5329.94,None,Yes,Mailed Check,0,True
C701979,8,Month-to-month,23.81,178.35,DSL,No,Bank Transfer,0,False
C701980,28,Month-to-month,25.18,740.9,Fiber,Yes,Credit Card,1,False
C701981,28,Month-to-month,69.59,2157.0,Fiber,Yes,Mailed Check,1,False
C701982,1,Month-to-month,147.79,126.33,DSL,No,Electronic Check,1,False
C701983,70,Month-to-month,85.49,5984.7,Fiber,No,Bank Transfer,0,False
C701984,23,Two year,97.22,2427.96,Fiber,No,Electronic Check,0,False
C701985,38,One year,127.68,5563.61,Fiber,No,Credit Card,0,False
C701986,6,Two year,45.33,273.34,DSL,Yes,Electronic Check,0,False
C701987,41,Month-to-month,76.71,2865.06,None,Yes,Electronic Check,1,False
C701988,51,One year,125.35,6580.86,DSL,Yes,Electronic Check,1,False
C701989,8,Month-to-month,65.56,565.3,Fiber,No,Mailed Check,0,True
C701990,13,One year,118.36,1622.58,Fiber,Yes,Credit Card,0,False
C701991,59,Month-to-month,91.16,5391.65,Fiber,No,Electronic Check,1,False
C701992,0,Two year,34.09,0.0,DSL,No,Credit Card,0,False
C701993,58,Month-to-month,74.07,4421.93,None,No,Credit Card,0,False
C701994,71,Month-to-month,135.61,9783.48,DSL,No,Bank Transfer,0,False
C701995,27,Month-to-month,77.81,2141.86,DSL,Yes,Mailed Check,0,True
C701996,10,Month-to-month,83.84,899.95,DSL,No,Credit Card,0,False
C701997,9,Month-to-month,49.95,435.38,DSL,Yes,Electronic Check,0,False
C701998,69,Month-to-month,43.82,3075.71,Fiber,No,Credit Card,0,True
C701999,42,Month-to-month,75.55,2850.84,Fiber,No,Bank Transfer,0,True
C702000,16,Two year,124.29,1844.63,DSL,No,Bank Transfer,0,False
C702001,9,Month-to-month,39.59,343.6,None,No,Credit Card,0,True
C702002,12,Month-to-month,146.53,1561.56,DSL,No,Bank Transfer,0,False
C702003,58,Two year,113.13,6378.24,DSL,No,Credit Card,0,False
C702004,24,Month-to-month,114.18,2855.39,Fiber,Yes,Credit Card,0,False
C702005,38,Month-to-month,99.71,3397.37,Fiber,No,Mailed Check,0,True
C702006,48,Month-to-month,125.21,6857.39,Fiber,Yes,Bank Transfer,0,True
C702007,69,Month-to-month,71.02,5610.97,None,Yes,Credit Card,1,False
C702008,18,Month-to-month,88.36,1530.86,None,Yes,Mailed Check,0,False
C702009,52,One year,87.24,5177.61,Fiber,Yes,Credit Card,0,False
