OrderID,OrderDate,Region,Category,CustomerSegment,Sales,Discount,Profit,Quantity
101314,2025-12-21,South,Office Supplies,Consumer,3147.17,0.2,136.1,1
101315,2025-01-04,West,Technology,Home Office,1156.88,0.05,-75.09,7
101316,2025-08-29,West,Furniture,Consumer,2267.73,0.05,216.42,11
101317,2025-02-03,South,Furniture,Corporate,3885.12,0.0,285.48,9
101318,2025-07-13,Central,Technology,Home Office,413.69,0.15,60.1,6
101319,2025-04-01,West,Furniture,Corporate,421.21,0.1,26.59,8
101320,2025-11-30,Central,Furniture,Consumer,3580.92,0.2,832.46,8
101321,2025-05-06,East,Technology,Consumer,1061.04,0.1,249.13,1
101322,2025-02-02,East,Office Supplies,Corporate,4993.31,0.1,201.71,3
101323,2025-10-26,East,Office Supplies,Consumer,1200.21,0.2,271.25,2
101324,2025-03-26,West,Furniture,Home Office,3171.57,0.15,580.57,1
101325,2025-06-01,West,Office Supplies,Corporate,1143.41,0.3,-146.71,9
101326,2025-07-23,Central,Technology,Corporate,2819.41,0.2,510.18,7
101327,2025-08-03,South,Furniture,Home Office,1014.13,0.1,86.16,3
101328,2025-08-20,South,Technology,Consumer,457.58,0.3,47.85,11
101329,2025-08-13,East,Technology,Corporate,1859.94,0.05,-8.45,1
101330,2025-01-24,South,Furniture,Home Office,593.93,0.2,-4.36,10
101331,2025-05-01,Central,Office Supplies,Consumer,2432.24,0.15,429.2,7
101332,2025-02-18,West,Office Supplies,Corporate,3443.05,0.05,473.64,9
101333,2025-04-11,South,Office Supplies,Home Office,621.47,0.2,157.14,12
101334,2025-08-15,Central,Office Supplies,Consumer,2804.2,0.3,518.15,9
101335,2025-02-21,West,Technology,Corporate,3099.61,0.3,-96.52,1
101336,2025-06-01,South,Furniture,Corporate,1390.55,0.1,-129.66,8
101337,2025-11-08,South,Technology,Corporate,1568.39,0.0,28.73,5
101338,2025-04-02,East,Technology,Consumer,1257.88,0.3,185.17,6
101339,2025-05-20,Central,Furniture,Consumer,2315.5,0.2,-212.68,3
101340,2025-07-02,Central,Office Supplies,Consumer,1455.62,0.0,165.49,6
101341,2025-09-10,South,Office Supplies,Corporate,3625.69,0.3,714.95,5
101342,2025-01-04,East,Technology,Corporate,2496.69,0.05,819.69,6
101343,2025-01-10,East,Furniture,Corporate,4603.64,0.1,961.6,1
101344,2025-05-17,Central,Furniture,Corporate,470.34,0.2,-23.87,8
101345,2025-10-06,East,Furniture,Consumer,2980.89,0.2,-125.15,7
101346,2025-08-11,Central,Furniture,Corporate,4402.54,0.15,-7.76,8
101347,2025-02-16,South,Office Supplies,Corporate,1822.28,0.0,58.81,5
101348,2025-02-17,West,Furniture,Corporate,4028.96,0.3,652.39,2
101349,2025-07-30,South,Office Supplies,Consumer,777.28,0.15,-67.27,12
101350,2025-10-03,South,Furniture,Consumer,2162.0,0.3,-21.21,9
101351,2025-01-01,East,Office Supplies,Home Office,836.58,0.2,0.64,9
101352,2025-09-21,South,Technology,Home Office,3325.28,0.0,621.72,4
101353,2025-12-23,South,Technology,Home Office,2790.11,0.15,181.81,11
101354,2025-11-03,Central,Technology,Consumer,2682.26,0.15,-208.43,9
101355,2025-12-12,South,Technology,Home Office,2869.11,0.15,764.95,12
101356,2025-09-26,West,Office Supplies,Corporate,3472.1,0.0,497.48,9
101357,2025-03-13,West,Furniture,Corporate,3578.17,0.1,982.53,6
101358,2025-06-07,South,Technology,Corporate,2887.21,0.1,327.33,9
101359,2025-01-28,South,Furniture,Home Office,96.62,0.2,16.83,4
101360,2025-02-16,East,Office Supplies,Corporate,4324.39,0.1,247.31,11
101361,2025-07-25,East,Furniture,Consumer,1217.18,0.1,136.82,4
101362,2025-11-23,South,Technology,Home Office,1649.63,0.05,324.7,8
101363,2025-01-19,Central,Technology,Home Office,3552.85,0.0,87.74,5
101364,2025-11-04,Central,Technology,Consumer,436.74,0.15,-54.17,11
101365,2025-08-16,East,Office Supplies,Home Office,355.79,0.2,50.92,1
101366,2025-07-04,West,Technology,Home Office,3482.77,0.2,-44.59,7
101367,2025-03-03,West,Technology,Home Office,1189.14,0.05,98.83,12
101368,2025-03-17,West,Furniture,Corporate,2371.36,0.05,663.06,7
101369,06/14/25,South,Office Supplies,Home Office,699.99,0.15,-16.51,4
101370,2025-06-22,Central,Technology,Home Office,1699.52,0.0,571.81,6
101371,2025-02-13,East,Technology,Home Office,3073.05,0.2,552.47,8
101372,2025-05-01,West,Office Supplies,Consumer,2774.36,0.05,-184.09,10
101373,2025-05-24,East,Office Supplies,Home Office,921.4,0.05,-25.43,12
101374,2025-06-28,Central,Office Supplies,Home Office,1412.81,0.0,455.08,10
101375,2025-01-23,South,Technology,Corporate,2577.71,0.1,483.64,7
101376,2025-11-04,West,Furniture,Home Office,4736.18,0.3,841.48,1
101377,2025-10-04,West,Furniture,Home Office,2047.56,0.1,-17.53,4
101378,2025-04-06,Central,Technology,Corporate,2409.79,0.1,60.49,5
101379,2025-03-07,West,Office Supplies,Home Office,3672.43,0.1,491.07,7
101380,2025-06-02,East,Technology,Home Office,1321.61,0.3,196.3,3
101381,2025-08-14,East,Furniture,Corporate,119.22,0.3,1.79,5
101382,2025-11-10,East,Technology,Consumer,203.8,0.1,13.51,8
101383,2025-12-18,South,Office Supplies,Corporate,1599.77,0.1,-58.63,2
101384,2025-11-05,Central,Furniture,Home Office,1947.37,0.05,98.06,6
101385,2025-12-09,South,Technology,Corporate,641.69,0.2,134.54,6
101386,2025-06-19,Central,Furniture,Corporate,4446.24,0.05,773.98,2
101387,2025-02-26,West,Technology,Consumer,57.31,0.3,11.07,3
101388,2025-02-07,Central,Furniture,Home Office,3405.63,0.15,847.57,12
101389,2025-10-20,East,Technology,Corporate,1600.62,0.2,407.91,3
101390,2025-03-13,South,Technology,Corporate,596.57,0.15,6.88,9
101391,2025-06-10,West,Technology,Corporate,1362.74,0.05,392.91,5
101392,2025-11-07,South,Office Supplies,Consumer,1870.7,0.3,86.06,1
101393,2025-06-06,West,Furniture,Home Office,3573.83,0.2,140.74,2
101394,2025-06-13,West,Office Supplies,Consumer,590.16,0.0,112.22,4
101395,2025-09-17,South,Office Supplies,Consumer,130.19,0.15,27.29,10
101396,2025-01-31,East,Furniture,Home Office,224.98,0.2,30.46,1
101397,2025-12-08,South,Furniture,Corporate,3286.55,0.1,668.53,9
101398,2025-01-31,East,Technology,Consumer,3755.15,0.05,-124.9,7
101399,2025-08-12,Central,Technology,Consumer,4715.43,0.2,449.06,7
101400,2025-04-06,West,Office Supplies,Home Office,215.91,0.05,15.39,11
101401,2025-01-02,East,Technology,Corporate,1321.61,0.2,147.12,4
101402,2025-07-17,East,Technology,Home Office,1150.77,0.0,398.67,3
101403,2025-01-23,East,Technology,Corporate,233.22,0.05,77.67,7
101404,2025-01-29,South,Office Supplies,Home Office,4665.71,0.0,936.08,7
101405,2025-11-21,Central,Office Supplies,Corporate,2791.78,0.2,-84.34,8
101406,2025-05-07,East,Furniture,Consumer,1635.53,0.2,-114.7,3
101407,2025-03-02,East,Furniture,Home Office,934.39,0.15,-56.48,11
101408,2025-05-24,Central,Technology,Home Office,3924.73,0.2,-133.5,9
101409,2025-11-24,South,Office Supplies,Home Office,1914.53,0.15,-175.99,3
101410,2025-02-21,West,Furniture,Corporate,2281.14,0.15,-109.62,11
101411,2025-07-07,West,Furniture,Home Office,4110.03,0.0,409.88,5
101412,2025-11-04,East,Furniture,Corporate,1336.17,0.0,13.3,7
101413,2025-03-13,West,Office Supplies,Corporate,1456.39,0.0,19.88,7
101414,2025-09-13,East,Office Supplies,Home Office,41.94,0.1,8.31,10
101415,2025-12-10,South,Office Supplies,Consumer,4538.94,0.1,-219.0,7
101416,08/15/25,Central,Furniture,Home Office,4936.92,0.1,207.69,12
101417,2025-07-05,West,Furniture,Corporate,4103.96,0.1,102.53,10
101418,2025-02-03,South,Furniture,Consumer,4418.57,0.15,1103.69,7
101419,2025-09-07,Central,Furniture,Home Office,3480.25,0.2,219.42,6
101420,2025-05-19,Central,Furniture,Home Office,3972.71,0.15,153.03,12
101421,2025-10-15,East,Technology,Home Office,4612.74,0.15,460.29,12
101422,2025-02-11,South,Furniture,Home Office,3758.38,0.2,1047.4,9
101423,2025-09-20,Central,Technology,Home Office,3351.69,0.2,298.67,9
101424,2025-02-08,South,Furniture,Corporate,4223.53,0.15,328.2,11
101425,2025-11-27,West,Technology,Home Office,2796.51,0.2,-105.5,2
101426,2025-06-16,Central,Technology,Home Office,2609.13,0.3,-291.33,5
101427,2025-01-24,East,Furniture,Consumer,3484.2,0.2,19.94,9
101428,2025-06-10,Central,Office Supplies,Home Office,3188.3,0.1,129.61,6
101429,2025-06-28,West,Technology,Consumer,4079.35,0.3,-21.34,3
101430,2025-03-31,Central,Office Supplies,Corporate,4079.36,0.1,495.89,9
101431,2025-07-15,South,Furniture,Home Office,2696.69,0.1,9.29,10
101432,2025-01-05,South,Furniture,Home Office,1909.47,0.1,-40.67,10
101433,2025-03-06,East,Office Supplies,Home Office,600.23,0.3,-103.08,5
101434,2025-02-15,South,Office Supplies,Consumer,1449.63,0.1,-104.55,7
101435,2025-01-05,West,Office Supplies,Consumer,3056.81,0.1,196.59,2
101436,2025-02-18,West,Furniture,Corporate,293.01,0.3,18.48,12
101437,2025-04-24,South,Furniture,Consumer,1177.75,0.1,116.47,4
101438,2025-11-22,Central,Technology,Home Office,4426.34,0.1,1176.51,1
101439,2025-03-03,South,Office Supplies,Consumer,3224.25,0.0,-139.5,12
101440,2025-01-01,West,Office Supplies,Corporate,253.77,0.2,33.65,1
101441,2025-03-22,South,Office Supplies,Consumer,4031.43,0.05,958.12,8
101442,2025-08-28,West,Technology,Consumer,433.02,0.15,-21.3,9
101443,2025-03-21,South,Technology,Corporate,559.09,0.05,-17.1,3
101444,2025-05-20,East,Technology,Corporate,1589.73,0.1,364.7,11
101445,2025-07-13,West,Technology,Consumer,3264.84,0.0,168.09,7
101446,2025-03-17,East,Office Supplies,Consumer,1695.18,0.2,124.19,11
101447,2025-12-08,East,Technology,Home Office,3886.36,0.05,-87.82,4
101448,2025-07-16,East,Technology,Consumer,2432.56,0.05,417.77,11
101449,2025-08-18,East,Furniture,Consumer,1134.88,0.3,-36.87,5
101450,2025-04-04,West,Furniture,Corporate,4166.94,0.15,-391.32,3
101451,2025-10-10,South,Furniture,Corporate,998.64,0.0,342.23,10
101452,2025-07-11,East,Furniture,Corporate,2234.05,0.1,40.43,12
101453,2025-02-21,West,Furniture,Consumer,1420.93,0.1,369.12,6
101454,2025-08-07,South,Furniture,Home Office,1106.09,0.1,256.17,9
101455,2025-03-29,West,Furniture,Home Office,2751.08,0.1,-310.53,10
101456,2025-04-06,East,Office Supplies,Home Office,20025.2,0.3,-101.39,2
101457,2025-12-10,East,Technology,Corporate,4393.64,0.15,-3.16,1
101458,2025-06-09,East,Furniture,Corporate,1161.13,0.3,-33.15,3
101459,2025-11-20,South,Office Supplies,Consumer,3579.08,0.2,-173.33,5
101460,2025-01-24,West,Furniture,Consumer,2560.16,0.05,176.34,7
101461,2025-11-16,Central,Furniture,Consumer,2533.26,0.15,-289.52,9
101462,2025-10-25,South,Furniture,Home Office,1207.59,0.2,-18.72,3
101463,2025-01-21,East,Office Supplies,Home Office,3715.54,0.05,471.45,11
101464,2025-07-15,East,Furniture,Consumer,2603.69,0.1,645.25,5
101465,2025-07-21,Central,Technology,Home Office,1464.0,0.3,-135.72,9
101466,2025-01-28,Central,Technology,Consumer,124.65,0.0,0.92,1
101467,2025-11-18,East,Furniture,Consumer,2833.34,0.2,751.22,7
101468,2025-08-09,East,Furniture,Consumer,563.23,0.15,131.56,5
101469,2025-09-08,,Office Supplies,Home Office,3235.22,0.2,89.53,7
101470,2025-04-27,East,Office Supplies,Consumer,1524.18,0.05,-69.05,12
101471,2025-02-05,West,Technology,Home Office,2878.27,0.05,-64.4,3
101472,2025-09-22,East,Technology,Home Office,1746.7,0.2,-177.51,7
101473,2025-04-07,Central,Furniture,Corporate,569.29,0.2,78.95,1
101474,2025-09-19,South,Technology,Consumer,1844.98,0.0,375.6,2
101475,2025-09-14,East,Technology,Consumer,3612.79,0.15,-428.38,7
101476,2025-06-10,South,Furniture,Home Office,2789.23,0.0,438.95,7
101477,2025-02-12,South,Technology,Consumer,3379.65,0.15,-248.18,9
101478,2025-04-03,South,Furniture,Home Office,4165.62,0.05,59.66,12
101479,2025-07-18,South,Furniture,Consumer,2940.15,0.05,860.53,1
101480,2025-10-18,East,Furniture,Home Office,2200.4,0.0,471.91,7
101481,2025-09-19,West,Furniture,Corporate,1053.39,0.2,64.71,11
101482,2025-03-02,East,Technology,Consumer,2177.23,0.2,99.05,10
101483,2025-06-18,East,Office Supplies,Consumer,4874.17,0.15,-107.38,3
101484,2025-04-10,Central,Office Supplies,Consumer,832.29,0.05,-68.28,5
101485,2025-09-26,Central,Furniture,Home Office,369.3,0.3,46.93,10
101486,2025-12-20,South,Furniture,Home Office,2330.33,0.15,484.05,3
101487,2025-10-28,West,Office Supplies,Corporate,3529.13,0.0,139.05,6
101488,2025-11-27,East,Furniture,Home Office,2591.53,0.0,849.48,1
101489,2025-04-18,East,Furniture,Corporate,2664.62,0.3,599.99,12
101490,2025-06-08,Central,Furniture,Home Office,4698.87,0.05,573.15,12
101491,2025-02-23,South,Office Supplies,Corporate,1271.13,0.0,188.75,9
101492,2025-06-20,Central,Furniture,Corporate,2565.76,0.2,-96.33,9
101493,2025-02-17,East,Office Supplies,Home Office,47.29,0.2,-3.99,9
101494,2025-03-05,West,Furniture,Consumer,1611.46,0.1,-22.25,8
101495,2025-04-11,South,Office Supplies,Consumer,3823.65,0.0,703.95,7
101496,2025-12-28,South,Furniture,Consumer,286.05,0.05,41.73,3
101497,2025-04-11,West,Furniture,Corporate,892.5,0.3,50.68,10
101498,2025-08-31,Central,Office Supplies,Corporate,1199.52,0.15,43.51,1
101499,2025-06-20,Central,Technology,Consumer,3725.41,0.05,177.59,5
101500,2025-04-07,South,Office Supplies,Consumer,3955.08,0.3,933.41,10
101501,2025-08-25,West,Furniture,Consumer,2390.53,0.0,357.66,4
101502,2025-04-25,East,Technology,Consumer,203.19,0.15,50.67,1
101503,2025-11-20,Central,Technology,Consumer,3340.6,0.05,-82.61,1
101504,2025-10-27,South,Furniture,Home Office,2672.11,0.1,-127.96,2
101505,2025-08-07,South,Furniture,Corporate,71.08,0.1,15.66,5
101506,2025-07-14,Central,Office Supplies,Corporate,4113.57,0.1,143.8,1
101507,2025-04-21,Central,Office Supplies,Home Office,2095.94,0.05,531.48,3
101508,2025-01-22,Central,Office Supplies,Corporate,884.73,0.15,124.7,7
101509,2025-12-08,East,Furniture,Corporate,1494.46,0.15,146.34,8
101510,2025-12-31,West,Office Supplies,Consumer,1921.54,0.3,28.31,9
101511,2025-12-08,East,Office Supplies,Consumer,2018.15,0.1,627.0,12
101512,2025-06-11,South,Technology,Consumer,3026.05,0.2,590.32,7
101513,2025-07-31,Central,Office Supplies,Consumer,986.61,0.05,262.03,8
101514,2025-07-04,Central,Furniture,Consumer,4772.17,0.0,1115.69,12
101515,2025-06-28,South,Technology,Corporate,1055.01,0.3,193.76,10
101516,2025-11-28,West,Office Supplies,Consumer,1269.96,0.0,268.19,1
101517,2025-08-17,Central,Technology,Home Office,2711.38,0.05,415.15,3
101518,2025-09-09,West,Furniture,Corporate,552.55,0.0,33.1,5
101519,2025-10-18,West,Office Supplies,Consumer,3663.13,0.3,122.05,9
101520,2025-03-23,South,Office Supplies,Consumer,2039.9,0.15,406.29,12
101521,2025-04-12,South,Office Supplies,Home Office,2323.57,0.2,-123.96,1
101522,2025-10-28,East,Furniture,Corporate,1844.99,0.05,-54.88,3
101523,2025-04-22,South,Office Supplies,Corporate,1871.03,0.1,-172.12,9
101524,2025-05-13,South,Technology,Home Office,3836.79,0.0,80.42,11
101525,2025-10-14,Central,Technology,Consumer,1761.27,0.2,103.42,7
101526,2025-12-07,Central,Office Supplies,Home Office,2974.95,0.3,-153.56,1
101527,2025-08-31,West,Furniture,Home Office,901.77,0.15,93.17,6
101528,2025-06-18,South,Office Supplies,Home Office,4657.39,0.0,341.82,11
101529,2025-11-14,Central,Furniture,Home Office,3772.86,0.0,705.5,7
101530,2025-09-12,East,Office Supplies,Corporate,4817.4,0.15,334.58,7
101531,2025-03-30,West,Office Supplies,Home Office,1031.49,0.3,250.48,3
101532,2025-10-28,Central,Furniture,Home Office,4533.82,0.0,675.49,6
101533,2025-04-02,West,Technology,Corporate,3859.61,0.2,699.35,7
101534,2025-04-15,South,Office Supplies,Consumer,530.16,0.15,148.05,1
101535,2025-02-08,Central,Technology,Home Office,62316.2,0.0,-233.75,2
101536,2025-12-07,East,Furniture,Consumer,2320.44,0.15,469.33,1
101537,2025-08-28,Central,Office Supplies,Home Office,2377.97,0.0,-128.85,10
101538,2025-09-02,West,Furniture,Home Office,3457.14,0.0,760.34,12
101539,2025-12-07,East,Office Supplies,Home Office,4630.26,0.05,-244.08,10
101540,2025-01-15,South,Furniture,Home Office,4243.58,0.15,-266.02,4
101541,2025-12-20,Central,Office Supplies,Corporate,2941.81,0.1,-41.83,9
101542,2025-05-16,Central,Furniture,Corporate,2682.44,0.3,651.47,2
101543,2025-09-30,West,Furniture,Corporate,2970.41,0.1,156.27,6
101544,2025-06-12,East,Technology,Corporate,925.28,0.05,122.5,6
101545,2025-07-22,Central,Furniture,Home Office,2087.72,0.0,110.11,3
101546,2025-06-14,South,Furniture,Corporate,3269.2,0.15,943.66,9
101547,2025-02-09,South,Furniture,Home Office,4372.05,0.1,-10.58,5
101548,2025-02-18,West,Furniture,Corporate,4214.82,0.3,364.48,5
101549,2025-02-14,South,Furniture,Home Office,2680.76,0.1,-81.1,3
101550,2025-11-03,East,Office Supplies,Corporate,4046.51,0.3,-601.65,5
101551,2025-10-26,West,Technology,Consumer,442.18,0.2,-26.64,8
101552,2025-11-23,West,Furniture,Corporate,1765.19,0.15,-51.77,2
101553,2025-06-28,Central,Furniture,Home Office,3941.36,0.2,1019.83,9
101554,2025-10-12,Central,Office Supplies,Consumer,1255.07,0.2,3.63,9
101555,2025-09-03,East,Furniture,Corporate,739.85,0.1,131.82,3
101556,2025-12-05,Central,Furniture,Corporate,1403.52,0.1,20.79,10
101557,2025-08-10,East,Furniture,Home Office,4014.21,0.15,687.99,6
101558,2025-11-29,East,Office Supplies,Corporate,2447.56,0.15,650.67,9
101559,2025-07-02,West,Technology,Corporate,2918.11,0.0,746.98,8
101560,2025-12-15,Central,Furniture,Home Office,611.27,0.05,155.33,7
101561,2025-12-30,Central,Office Supplies,Home Office,2519.94,0.2,361.49,8
101562,2025-07-29,Central,Furniture,Home Office,3606.81,0.2,-262.59,8
101563,2025-06-14,East,Technology,Consumer,3542.35,0.1,-253.7,1
101564,2025-04-25,Central,Office Supplies,Consumer,3723.46,0.3,322.37,11
101565,2025-12-11,Central,Furniture,Home Office,824.67,0.05,155.41,2
101566,2025-11-25,Central,Technology,Home Office,4131.18,0.15,-85.02,3
101567,2025-01-11,West,Technology,Home Office,2555.79,0.15,171.3,4
101568,2025-09-18,Central,Furniture,Consumer,773.89,0.0,230.89,12
101569,2025-07-29,East,Office Supplies,Consumer,4656.68,0.0,57.16,12
101570,2025-01-30,East,Technology,Home Office,2637.99,0.1,618.4,1
101571,2025-05-27,Central,Office Supplies,Corporate,2492.74,0.3,-58.12,11
101572,2025-07-13,Central,Office Supplies,Corporate,1317.2,0.0,108.03,7
101573,2025-03-06,South,Office Supplies,Consumer,2712.56,0.2,181.14,12
101574,2025-06-13,West,Office Supplies,Consumer,4936.32,0.3,420.11,4
101575,2025-05-01,west,Technology,Home Office,880.8,0.0,12.97,6
101576,2025-07-18,South,Office Supplies,Consumer,4517.4,0.15,-399.48,6
101577,2025-06-04,Central,Technology,Home Office,462.32,0.0,126.41,8
101578,2025-12-13,South,Office Supplies,Consumer,3287.96,0.2,-25.07,9
101579,2025-05-11,East,Technology,Corporate,288.75,0.1,10.96,2
101580,2025-10-11,South,Furniture,Consumer,4341.93,0.05,233.58,2
101581,2025-02-28,South,Furniture,Home Office,123.19,0.15,1.41,1
101582,2025-02-24,West,Technology,Home Office,4718.18,0.15,-565.37,9
101583,2025-03-12,South,Office Supplies,Consumer,2095.72,0.2,368.03,2
101584,2025-03-09,East,Office Supplies,Consumer,319.55,0.05,82.04,8
101585,2025-07-15,East,Technology,Consumer,4626.94,0.3,-574.89,5
101586,2025-04-24,Central,Technology,Consumer,472.2,0.0,139.0,12
101587,2025-05-30,South,Office Supplies,Home Office,1024.42,0.3,-169.53,8
101588,2025-08-04,East,Office Supplies,Consumer,2090.56,0.2,-142.74,11
101589,2025-09-04,Central,Technology,Corporate,4351.62,0.15,1167.81,10
101590,2025-05-02,East,Furniture,Home Office,1738.47,0.1,-34.91,10
101591,2025-09-19,South,Furniture,Home Office,620.8,0.0,143.99,9
101592,2025-11-22,East,Office Supplies,Corporate,1587.18,0.15,249.94,3
101593,2025-07-25,Central,Furniture,Home Office,2307.11,0.05,694.36,5
101594,2025-04-19,west,Furniture,Consumer,3871.63,0.0,54.23,7
101595,2025-07-29,West,Technology,Consumer,155.42,0.1,-1.52,3
101596,2025-06-28,West,Technology,Corporate,730.78,0.05,134.62,9
101597,2025-07-16,Central,Furniture,Home Office,2162.78,0.1,-28.97,11
101598,2025-10-15,South,Office Supplies,Corporate,3698.52,0.05,260.19,3
101599,2025-10-05,East,Office Supplies,Consumer,1747.64,0.1,492.8,1
101600,2025-04-30,West,Technology,Consumer,2030.61,0.3,64.64,11
101601,2025-11-27,Central,Technology,Consumer,2633.51,0.3,-88.06,10
101602,2025-07-28,East,Technology,Home Office,4638.17,0.1,1105.1,4
101603,2025-04-20,West,Technology,Home Office,2470.2,0.2,-57.48,5
101604,2025-12-18,Central,Furniture,Consumer,4396.24,0.15,696.68,6
101605,01/11/25,South,Office Supplies,Consumer,3967.55,0.0,769.43,7
101606,2025-04-02,West,Technology,Corporate,2737.02,0.0,97.2,3
101607,2025-01-18,Central,Furniture,Home Office,4813.6,0.2,893.95,10
101608,2025-05-07,South,Technology,Home Office,2886.11,0.05,-262.6,6
101609,2025-07-24,East,Office Supplies,Home Office,4897.97,0.15,-351.38,4
